part,episode,frame,action_jump_mm,control_lag_mm
gear_60teeth,1783,24,20.7054443359375,20.315364837646484
gear_60teeth,1783,25,0.0,1.243364930152893
gear_60teeth,1783,26,19.2945556640625,18.573345184326172
gear_60teeth,1783,27,0.0,1.4806714057922363
gear_60teeth,1783,28,16.5684814453125,15.827690124511719
gear_60teeth,1783,29,12.713623046875,12.081879615783691
gear_60teeth,1783,30,7.9920654296875,7.538532733917236
gear_60teeth,1783,31,2.725830078125,4.390872478485107
gear_60teeth,1783,32,0.0,3.90905499458313
gear_60teeth,1783,33,0.0,5.203421592712402
gear_60teeth,1783,34,0.0,5.21103572845459
gear_60teeth,1783,35,0.0,5.204029083251953
gear_60teeth,1783,36,0.0,5.202485084533691
gear_60teeth,1783,37,0.0,5.197561740875244
gear_60teeth,1783,38,0.0,5.17679500579834
gear_60teeth,1783,39,0.0,5.166680812835693
gear_60teeth,1783,40,0.0,5.192745685577393
gear_60teeth,1783,41,0.0,5.1608195304870605
gear_60teeth,1783,42,0.0,5.162892818450928
gear_60teeth,1783,43,0.0,5.163566589355469
gear_60teeth,1783,44,80.0,8.524884223937988
gear_60teeth,1783,45,0.0,0.5813246965408325
gear_60teeth,1783,46,93.2266616821289,1.0181066989898682
gear_60teeth,1783,47,0.0,0.575312077999115
gear_60teeth,1783,48,0.0,1.1140609979629517
gear_60teeth,1783,49,0.0,0.5755513906478882
gear_60teeth,1783,50,0.0,1.1145195960998535
gear_60teeth,1783,51,0.0,0.575844943523407
gear_60teeth,1783,52,0.0,1.1152137517929077
gear_60teeth,1783,53,0.0,0.575996994972229
gear_60teeth,1783,54,0.0,1.1152796745300293
gear_60teeth,1783,55,0.0,0.5746827721595764
gear_60teeth,1783,56,0.0,1.1133869886398315
gear_60teeth,1783,57,20.7054443359375,20.19777488708496
gear_60teeth,1783,58,0.0,2.081178903579712
gear_60teeth,1783,59,19.29443359375,18.184951782226562
gear_60teeth,1783,60,0.0,1.978165626525879
gear_60teeth,1783,61,16.568603515625,15.352930068969727
gear_60teeth,1783,62,12.7135009765625,11.693805694580078
gear_60teeth,1783,63,7.9920654296875,7.324716567993164
gear_60teeth,1783,64,2.725830078125,3.577059030532837
gear_60teeth,1783,65,0.0,2.9297990798950195
gear_60teeth,1783,66,0.0,0.37701815366744995
gear_60teeth,1783,67,0.0,0.9758369326591492
gear_60teeth,1783,68,0.0,1.7968034744262695
gear_60teeth,1783,69,0.0,0.4114623963832855
gear_60teeth,1783,70,0.0,0.9545873403549194
gear_60teeth,1783,71,0.0,1.76296865940094
gear_60teeth,1783,72,0.0,0.41343191266059875
gear_60teeth,1783,73,0.0,0.9182927012443542
gear_60teeth,1783,74,0.0,1.7152284383773804
gear_60teeth,1783,75,0.0,0.41548261046409607
gear_60teeth,1783,76,0.0,0.9159160852432251
gear_60teeth,1783,77,0.0,1.727440357208252
gear_60teeth,1783,78,0.0,0.4106067419052124
gear_60teeth,1783,79,0.0,0.9437624216079712
gear_60teeth,1792,1,100.0001220703125,11.325016021728516
gear_60teeth,1792,2,0.0,0.36377280950546265
gear_60teeth,1792,3,0.36377280950546265,0.14037206768989563
gear_60teeth,1792,4,0.14037206768989563,125.83051300048828
gear_60teeth,1792,5,125.83051300048828,22.1527042388916
gear_60teeth,1792,6,22.1527042388916,77.85975646972656
gear_60teeth,1792,7,77.85975646972656,85.9562759399414
gear_60teeth,1792,8,85.9562759399414,26.356945037841797
gear_60teeth,1792,9,26.356945037841797,0.07721090316772461
gear_60teeth,1792,10,0.07721090316772461,0.00017059844685718417
gear_60teeth,1792,11,0.00017059844685718417,4.57763671875e-05
gear_60teeth,1792,12,4.57763671875e-05,3.814697265625e-05
gear_60teeth,1792,13,3.814697265625e-05,0.00012419754057191312
gear_60teeth,1792,14,0.00012419754057191312,0.00024839508114382625
gear_60teeth,1792,15,0.00024839508114382625,0.00028146160184405744
gear_60teeth,1792,16,0.00028146160184405744,0.00012419754057191312
gear_60teeth,1792,17,0.00012419754057191312,0.00024839508114382625
gear_60teeth,1792,18,0.00024839508114382625,0.00028146160184405744
gear_60teeth,1792,19,143.94752502441406,143.94761657714844
gear_60teeth,1792,20,0.0,144.4402618408203
gear_60teeth,1792,21,0.0,100.54044342041016
gear_60teeth,1792,22,0.0,20.923643112182617
gear_60teeth,1792,23,0.0,0.25999724864959717
gear_60teeth,1792,24,20.7054443359375,20.315364837646484
gear_60teeth,1792,25,0.0,1.243364930152893
gear_60teeth,1792,26,19.2945556640625,18.573345184326172
gear_60teeth,1792,27,0.0,1.4806714057922363
gear_60teeth,1792,28,16.5684814453125,15.827690124511719
gear_60teeth,1792,29,12.713623046875,12.081879615783691
gear_60teeth,1792,30,7.9920654296875,7.538532733917236
gear_60teeth,1792,31,2.725830078125,4.390872478485107
gear_60teeth,1792,32,0.0,3.90905499458313
gear_60teeth,1792,33,0.0,5.203421592712402
gear_60teeth,1792,34,0.0,5.21103572845459
gear_60teeth,1792,35,0.0,5.204029083251953
gear_60teeth,1792,36,0.0,5.202485084533691
gear_60teeth,1792,37,0.0,5.197561740875244
gear_60teeth,1792,38,0.0,5.17679500579834
gear_60teeth,1792,39,0.0,5.166680812835693
gear_60teeth,1792,40,0.0,5.192745685577393
gear_60teeth,1792,41,0.0,5.1608195304870605
gear_60teeth,1792,42,0.0,5.162892818450928
gear_60teeth,1792,43,0.0,5.163566589355469
gear_60teeth,1792,44,80.0,8.524884223937988
gear_60teeth,1792,45,0.0,0.5813246965408325
gear_60teeth,1792,46,93.2266616821289,1.0181066989898682
gear_60teeth,1792,47,0.0,0.575312077999115
gear_60teeth,1792,48,0.0,1.1140609979629517
gear_60teeth,1792,49,0.0,0.5755513906478882
gear_60teeth,1792,50,0.0,1.1145195960998535
gear_60teeth,1792,51,0.0,0.575844943523407
gear_60teeth,1792,52,0.0,1.1152137517929077
gear_60teeth,1792,53,0.0,0.575996994972229
gear_60teeth,1792,54,0.0,1.1152796745300293
gear_60teeth,1792,55,0.0,0.5746827721595764
gear_60teeth,1792,56,0.0,1.1133869886398315
gear_60teeth,1792,57,20.7054443359375,20.19777488708496
gear_60teeth,1792,58,0.0,2.081178903579712
gear_60teeth,1792,59,19.29443359375,18.184951782226562
gear_60teeth,1792,60,0.0,1.978165626525879
gear_60teeth,1792,61,16.568603515625,15.352930068969727
gear_60teeth,1792,62,12.7135009765625,11.693805694580078
gear_60teeth,1792,63,7.9920654296875,7.324716567993164
gear_60teeth,1792,64,2.725830078125,3.577059030532837
gear_60teeth,1792,65,0.0,2.9297990798950195
gear_60teeth,1792,66,0.0,0.37701815366744995
gear_60teeth,1792,67,0.0,0.9758369326591492
gear_60teeth,1792,68,0.0,1.7968034744262695
gear_60teeth,1792,69,0.0,0.4114623963832855
gear_60teeth,1792,70,0.0,0.9545873403549194
gear_60teeth,1792,71,0.0,1.76296865940094
gear_60teeth,1792,72,0.0,0.41343191266059875
gear_60teeth,1792,73,0.0,0.9182927012443542
gear_60teeth,1792,74,0.0,1.7152284383773804
gear_60teeth,1792,75,0.0,0.41548261046409607
gear_60teeth,1792,76,0.0,0.9159160852432251
gear_60teeth,1792,77,0.0,1.727440357208252
gear_60teeth,1792,78,0.0,0.4106067419052124
gear_60teeth,1792,79,0.0,0.9437624216079712
rod_16mm,2,1,150.0,55.50092315673828
rod_16mm,2,2,0.0,25.524354934692383
rod_16mm,2,3,0.0,0.22594425082206726
rod_16mm,2,4,0.22594425082206726,0.005201122723519802
rod_16mm,2,5,0.005201122723519802,137.7947998046875
rod_16mm,2,6,137.7947998046875,45.357303619384766
rod_16mm,2,7,45.357303619384766,24.566024780273438
rod_16mm,2,8,24.566024780273438,88.48506927490234
rod_16mm,2,9,88.48506927490234,33.973533630371094
rod_16mm,2,10,33.973533630371094,26.7198543548584
rod_16mm,2,11,26.7198543548584,0.05687730014324188
rod_16mm,2,12,0.05687730014324188,0.00013037114695180207
rod_16mm,2,13,0.00013037114695180207,0.0
rod_16mm,2,14,0.0,0.0
rod_16mm,2,15,0.0,0.0
rod_16mm,2,16,0.0,0.0
rod_16mm,2,17,0.0,0.0
rod_16mm,2,18,0.0,0.0
rod_16mm,2,19,0.0,0.00015334892668761313
rod_16mm,2,20,0.00015334892668761313,0.0
rod_16mm,2,21,197.95826721191406,197.9582977294922
rod_16mm,2,22,0.0,119.97430419921875
rod_16mm,2,23,0.0,60.57057571411133
rod_16mm,2,24,0.0,0.220232293009758
rod_16mm,2,25,25.707763671875,25.48048210144043
rod_16mm,2,26,0.0,2.37479567527771
rod_16mm,2,27,23.955810546875,23.12655258178711
rod_16mm,2,28,0.0,3.002540349960327
rod_16mm,2,29,20.5714111328125,19.60360336303711
rod_16mm,2,30,15.784912109375,14.949342727661133
rod_16mm,2,31,9.9228515625,9.379404067993164
rod_16mm,2,32,3.384521484375,3.1440722942352295
rod_16mm,2,33,0.0,3.181429386138916
rod_16mm,2,34,0.0,3.169142007827759
rod_16mm,2,35,0.0,3.1789438724517822
rod_16mm,2,36,0.0,3.142719030380249
rod_16mm,2,37,0.0,3.1296119689941406
rod_16mm,2,38,0.0,3.14347767829895
rod_16mm,2,39,0.0,3.1399121284484863
rod_16mm,2,40,0.0,3.125162363052368
rod_16mm,2,41,0.0,3.1370902061462402
rod_16mm,2,42,0.0,3.141860246658325
rod_16mm,2,43,0.0,3.128246784210205
rod_16mm,2,44,99.3272705078125,6.238958358764648
rod_16mm,2,45,0.0,0.5025513768196106
rod_16mm,2,46,194.36697387695312,159.28326416015625
rod_16mm,2,47,0.0,64.75801086425781
rod_16mm,2,48,0.0,2.6751205921173096
rod_16mm,2,49,0.0,0.47349098324775696
rod_16mm,2,50,0.0,0.9361196756362915
rod_16mm,2,51,0.0,1.3996530771255493
rod_16mm,2,52,0.0,0.47401538491249084
rod_16mm,2,53,0.0,0.9364941120147705
rod_16mm,2,54,0.0,1.3998769521713257
rod_16mm,2,55,0.0,0.47387558221817017
rod_16mm,2,56,0.0,0.9364656209945679
rod_16mm,2,57,0.0,1.399664044380188
rod_16mm,2,58,0.0,0.47343260049819946
rod_16mm,2,59,25.707763671875,25.54779052734375
rod_16mm,2,60,0.0,3.2269349098205566
rod_16mm,2,61,23.9559326171875,22.183561325073242
rod_16mm,2,62,0.0,4.348783016204834
rod_16mm,2,63,20.5712890625,18.333229064941406
rod_16mm,2,64,0.0,3.6601064205169678
rod_16mm,2,65,15.7850341796875,13.83705997467041
rod_16mm,2,66,0.0,2.0490143299102783
rod_16mm,2,67,9.9227294921875,8.705240249633789
rod_16mm,2,68,3.384521484375,2.949323892593384
rod_16mm,2,69,0.0,0.6163284778594971
rod_16mm,11,1,150.0,55.50092315673828
rod_16mm,11,2,0.0,25.524354934692383
rod_16mm,11,3,0.0,0.22594425082206726
rod_16mm,11,4,0.22594425082206726,0.005201122723519802
rod_16mm,11,5,0.005201122723519802,137.59974670410156
rod_16mm,11,6,137.59974670410156,50.67582702636719
rod_16mm,11,7,50.67582702636719,54.886295318603516
rod_16mm,11,8,54.886295318603516,113.57164764404297
rod_16mm,11,9,113.57164764404297,52.90573501586914
rod_16mm,11,10,52.90573501586914,10.201017379760742
rod_16mm,11,11,10.201017379760742,0.0006213625310920179
rod_16mm,11,12,0.0006213625310920179,7.62939453125e-06
rod_16mm,11,13,7.62939453125e-06,0.00015334892668761313
rod_16mm,11,14,0.00015334892668761313,3.4119690099032596e-05
rod_16mm,11,15,3.4119690099032596e-05,0.00013059419870842248
rod_16mm,11,16,0.00013059419870842248,2.75081729341764e-05
rod_16mm,11,17,2.75081729341764e-05,0.00012674901518039405
rod_16mm,11,18,0.00012674901518039405,0.00013059419870842248
rod_16mm,11,19,0.00013059419870842248,0.0
rod_16mm,11,20,0.0,0.00013059419870842248
rod_16mm,11,21,201.1567840576172,201.1567840576172
rod_16mm,11,22,0.0,79.75543975830078
rod_16mm,11,23,0.0,24.521705627441406
rod_16mm,11,24,0.0,0.17469348013401031
rod_16mm,11,25,29.9619140625,29.74525260925293
rod_16mm,11,26,0.0,3.1191539764404297
rod_16mm,11,27,27.9200439453125,26.91912078857422
rod_16mm,11,28,0.0,3.9962680339813232
rod_16mm,11,29,23.9754638671875,22.774328231811523
rod_16mm,11,30,0.0,3.3266570568084717
rod_16mm,11,31,18.3970947265625,17.345355987548828
rod_16mm,11,32,11.56494140625,10.882615089416504
rod_16mm,11,33,3.9444580078125,3.6617648601531982
rod_16mm,11,34,0.0,3.677971363067627
rod_16mm,11,35,0.0,3.652247428894043
rod_16mm,11,36,0.0,3.643906354904175
rod_16mm,11,37,0.0,3.6820621490478516
rod_16mm,11,38,0.0,3.673784017562866
rod_16mm,11,39,0.0,3.6599972248077393
rod_16mm,11,40,0.0,3.6272530555725098
rod_16mm,11,41,0.0,3.602426052093506
rod_16mm,11,42,0.0,3.5802183151245117
rod_16mm,11,43,0.0,3.5246615409851074
rod_16mm,11,44,0.0,3.6247646808624268
rod_16mm,11,45,115.763916015625,10.252446174621582
rod_16mm,11,46,0.0,0.48310768604278564
rod_16mm,11,47,194.36697387695312,162.91476440429688
rod_16mm,11,48,0.0,64.26083374023438
rod_16mm,11,49,0.0,1.7722570896148682
rod_16mm,11,50,0.0,0.4658810496330261
rod_16mm,11,51,0.0,0.9214968085289001
rod_16mm,11,52,0.0,1.378075361251831
rod_16mm,11,53,0.0,0.46844521164894104
rod_16mm,11,54,0.0,0.9239897131919861
rod_16mm,11,55,0.0,1.3804943561553955
rod_16mm,11,56,0.0,0.4675734043121338
rod_16mm,11,57,0.0,0.9231118559837341
rod_16mm,11,58,0.0,1.3792988061904907
rod_16mm,11,59,0.0,0.46658238768577576
rod_16mm,11,60,29.9619140625,29.80184555053711
rod_16mm,11,61,0.0,4.358709335327148
rod_16mm,11,62,27.9200439453125,25.65781593322754
rod_16mm,11,63,0.0,5.909168720245361
rod_16mm,11,64,23.9755859375,21.08840560913086
rod_16mm,11,65,0.0,4.984346866607666
rod_16mm,11,66,18.39697265625,15.858152389526367
rod_16mm,11,67,0.0,2.791165351867676
rod_16mm,11,68,11.5648193359375,9.967408180236816
rod_16mm,11,69,3.944580078125,3.3785502910614014
rod_16mm,11,70,0.0,0.6357867121696472
rod_16mm,20,1,150.0,55.50092315673828
rod_16mm,20,2,0.0,25.524354934692383
rod_16mm,20,3,0.0,0.22594425082206726
rod_16mm,20,4,0.22594425082206726,0.005201122723519802
rod_16mm,20,5,0.005201122723519802,137.281494140625
rod_16mm,20,6,137.281494140625,47.73128890991211
rod_16mm,20,7,47.73128890991211,97.03240966796875
rod_16mm,20,8,97.03240966796875,131.251220703125
rod_16mm,20,9,131.251220703125,31.116073608398438
rod_16mm,20,10,31.116073608398438,1.2485172748565674
rod_16mm,20,11,1.2485172748565674,0.0001990964956348762
rod_16mm,20,12,0.0001990964956348762,0.00012674901518039405
rod_16mm,20,13,0.00012674901518039405,7.62939453125e-06
rod_16mm,20,14,7.62939453125e-06,0.00012789195170626044
rod_16mm,20,15,0.00012789195170626044,9.187007526634261e-05
rod_16mm,20,16,9.187007526634261e-05,0.0001383846829412505
rod_16mm,20,17,0.0001383846829412505,0.0
rod_16mm,20,18,0.0,0.00012674901518039405
rod_16mm,20,19,0.00012674901518039405,9.187007526634261e-05
rod_16mm,20,20,286.9458312988281,286.9458923339844
rod_16mm,20,21,0.0,169.4965057373047
rod_16mm,20,22,0.0,91.98481750488281
rod_16mm,20,23,0.0,0.9693326950073242
rod_16mm,20,24,35.5322265625,35.884212493896484
rod_16mm,20,25,0.0,4.235196113586426
rod_16mm,20,26,33.1107177734375,32.215579986572266
rod_16mm,20,27,0.0,5.480417251586914
rod_16mm,20,28,28.432861328125,27.08541488647461
rod_16mm,20,29,0.0,4.581496715545654
rod_16mm,20,30,21.8172607421875,20.53247833251953
rod_16mm,20,31,0.0,2.6191110610961914
rod_16mm,20,32,13.7149658203125,12.85230541229248
rod_16mm,20,33,4.6778564453125,4.335277557373047
rod_16mm,20,34,0.0,0.12143555283546448
rod_16mm,20,35,0.0,0.5645555257797241
rod_16mm,20,36,0.0,1.0098341703414917
rod_16mm,20,37,0.0,1.2721672058105469
rod_16mm,20,38,0.0,0.6903746128082275
rod_16mm,20,39,0.0,1.1814998388290405
rod_16mm,20,40,0.0,0.6779440641403198
rod_16mm,20,41,0.0,1.160141944885254
rod_16mm,20,42,0.0,0.6932291984558105
rod_16mm,20,43,0.0,1.18282949924469
rod_16mm,20,44,0.0,0.6764617562294006
rod_16mm,20,45,0.0,1.1583635807037354
rod_16mm,20,46,137.285888671875,17.43063735961914
rod_16mm,20,47,0.0,1.2515811920166016
rod_16mm,20,48,194.36697387695312,107.78372192382812
rod_16mm,20,49,0.0,35.71001434326172
rod_16mm,20,50,0.0,0.5349466800689697
rod_16mm,20,51,0.0,1.0516345500946045
rod_16mm,20,52,0.0,0.5268970727920532
rod_16mm,20,53,0.0,1.0435149669647217
rod_16mm,20,54,0.0,0.5270242691040039
rod_16mm,20,55,0.0,1.043636679649353
rod_16mm,20,56,0.0,0.5272692441940308
rod_16mm,20,57,0.0,1.0438982248306274
rod_16mm,20,58,0.0,0.5264348983764648
rod_16mm,20,59,0.0,1.0429936647415161
rod_16mm,20,60,0.0,0.5270252227783203
rod_16mm,20,61,35.5322265625,35.38832473754883
rod_16mm,20,62,0.0,6.038482666015625
rod_16mm,20,63,33.1107177734375,30.12772560119629
rod_16mm,20,64,0.0,8.201972007751465
rod_16mm,20,65,28.432861328125,24.578874588012695
rod_16mm,20,66,0.0,6.927984714508057
rod_16mm,20,67,21.8172607421875,18.382925033569336
rod_16mm,20,68,0.0,3.8850009441375732
rod_16mm,20,69,13.7149658203125,11.526899337768555
rod_16mm,20,70,4.6778564453125,3.9093823432922363
rod_16mm,20,71,0.0,0.5418995022773743
rod_16mm,20,72,0.0,0.925225019454956
rod_16mm,29,1,150.0,55.50092315673828
rod_16mm,29,2,0.0,25.524354934692383
rod_16mm,29,3,0.0,0.22594425082206726
rod_16mm,29,4,0.22594425082206726,0.005201122723519802
rod_16mm,29,5,0.005201122723519802,137.6676483154297
rod_16mm,29,6,137.6676483154297,52.40314865112305
rod_16mm,29,7,52.40314865112305,28.031269073486328
rod_16mm,29,8,28.031269073486328,100.02399444580078
rod_16mm,29,9,100.02399444580078,33.17611312866211
rod_16mm,29,10,33.17611312866211,11.823042869567871
rod_16mm,29,11,11.823042869567871,0.0007325807819142938
rod_16mm,29,12,0.0007325807819142938,0.0
rod_16mm,29,13,0.0,0.0
rod_16mm,29,14,0.0,0.0
rod_16mm,29,15,0.0,0.0
rod_16mm,29,16,0.0,0.0
rod_16mm,29,17,0.0,0.0
rod_16mm,29,18,0.0,0.0
rod_16mm,29,19,0.0,0.0
rod_16mm,29,20,0.0,0.0
rod_16mm,29,21,250.572265625,250.572265625
rod_16mm,29,22,0.0,135.50808715820312
rod_16mm,29,23,0.0,79.43031311035156
rod_16mm,29,24,0.0,0.17641563713550568
rod_16mm,29,25,22.9212646484375,22.683847427368164
rod_16mm,29,26,0.0,1.8833105564117432
rod_16mm,29,27,21.3592529296875,20.613479614257812
rod_16mm,29,28,0.0,2.3831255435943604
rod_16mm,29,29,18.3416748046875,17.490013122558594
rod_16mm,29,30,14.0740966796875,13.347175598144531
rod_16mm,29,31,8.84716796875,8.375106811523438
rod_16mm,29,32,3.0177001953125,2.800313711166382
rod_16mm,29,33,0.0,2.7509520053863525
rod_16mm,29,34,0.0,2.734712839126587
rod_16mm,29,35,0.0,2.6652021408081055
rod_16mm,29,36,0.0,2.7266833782196045
rod_16mm,29,37,0.0,2.737623453140259
rod_16mm,29,38,0.0,2.666490316390991
rod_16mm,29,39,0.0,2.731553554534912
rod_16mm,29,40,0.0,2.757535219192505
rod_16mm,29,41,0.0,2.7338716983795166
rod_16mm,29,42,0.0,2.7611641883850098
rod_16mm,29,43,0.0,2.7317898273468018
rod_16mm,29,44,88.5611572265625,3.340367078781128
rod_16mm,29,45,194.36697387695312,153.2467041015625
rod_16mm,29,46,0.0,60.66936111450195
rod_16mm,29,47,0.0,1.7773776054382324
rod_16mm,29,48,0.0,0.47338858246803284
rod_16mm,29,49,0.0,0.9355488419532776
rod_16mm,29,50,0.0,1.3980504274368286
rod_16mm,29,51,0.0,0.4731092154979706
rod_16mm,29,52,0.0,0.935078501701355
rod_16mm,29,53,0.0,1.3974183797836304
rod_16mm,29,54,0.0,0.4733061194419861
rod_16mm,29,55,0.0,0.9349396228790283
rod_16mm,29,56,0.0,1.3970270156860352
rod_16mm,29,57,0.0,0.472999632358551
rod_16mm,29,58,22.92138671875,22.755502700805664
rod_16mm,29,59,0.0,2.576394557952881
rod_16mm,29,60,21.3592529296875,19.924224853515625
rod_16mm,29,61,0.0,3.414339303970337
rod_16mm,29,62,18.3416748046875,16.548913955688477
rod_16mm,29,63,0.0,2.8685455322265625
rod_16mm,29,64,14.073974609375,12.523712158203125
rod_16mm,29,65,8.847412109375,7.881460189819336
rod_16mm,29,66,3.017578125,2.6685190200805664
rod_16mm,29,67,0.0,0.662375807762146
rod_16mm,38,1,150.0,55.50092315673828
rod_16mm,38,2,0.0,25.524354934692383
rod_16mm,38,3,0.0,0.22594425082206726
rod_16mm,38,4,0.22594425082206726,0.005201122723519802
rod_16mm,38,5,0.005201122723519802,137.3594512939453
rod_16mm,38,6,137.3594512939453,51.59297561645508
rod_16mm,38,7,51.59297561645508,36.73719787597656
rod_16mm,38,8,36.73719787597656,130.7252960205078
rod_16mm,38,9,130.7252960205078,39.63691329956055
rod_16mm,38,10,39.63691329956055,9.231781005859375
rod_16mm,38,11,9.231781005859375,0.0006019007414579391
rod_16mm,38,12,0.0006019007414579391,0.0
rod_16mm,38,13,0.0,0.0
rod_16mm,38,14,0.0,0.0
rod_16mm,38,15,0.0,0.0
rod_16mm,38,16,0.0,0.0
rod_16mm,38,17,0.0,0.0
rod_16mm,38,18,0.0,0.0
rod_16mm,38,19,0.0,0.0
rod_16mm,38,20,0.0,0.0
rod_16mm,38,21,269.4010925292969,269.4010925292969
rod_16mm,38,22,0.0,109.42422485351562
rod_16mm,38,23,0.0,31.031448364257812
rod_16mm,38,24,0.0,1.500856637954712
rod_16mm,38,25,22.901123046875,22.719310760498047
rod_16mm,38,26,0.0,2.333735704421997
rod_16mm,38,27,21.3402099609375,20.675251007080078
rod_16mm,38,28,18.3253173828125,17.551424026489258
rod_16mm,38,29,14.0615234375,13.387866020202637
rod_16mm,38,30,8.8394775390625,8.39223861694336
rod_16mm,38,31,3.014892578125,2.800557851791382
rod_16mm,38,32,0.0,2.786142110824585
rod_16mm,38,33,0.0,2.8692710399627686
rod_16mm,38,34,0.0,2.791957378387451
rod_16mm,38,35,0.0,2.8835346698760986
rod_16mm,38,36,0.0,2.7958669662475586
rod_16mm,38,37,0.0,2.8878276348114014
rod_16mm,38,38,0.0,2.79390811920166
rod_16mm,38,39,0.0,2.883793592453003
rod_16mm,38,40,0.0,2.7937045097351074
rod_16mm,38,41,0.0,2.877549171447754
rod_16mm,38,42,0.0,2.7839300632476807
rod_16mm,38,43,88.4825439453125,7.061959743499756
rod_16mm,38,44,0.0,0.7634378671646118
rod_16mm,38,45,194.36695861816406,163.8809814453125
rod_16mm,38,46,0.0,75.50577545166016
rod_16mm,38,47,0.0,10.372381210327148
rod_16mm,38,48,0.0,0.824455201625824
rod_16mm,38,49,0.0,1.6401450634002686
rod_16mm,38,50,0.0,0.8238359093666077
rod_16mm,38,51,0.0,1.6389636993408203
rod_16mm,38,52,0.0,0.8237707614898682
rod_16mm,38,53,0.0,1.6388392448425293
rod_16mm,38,54,0.0,0.8247584700584412
rod_16mm,38,55,0.0,1.6394602060317993
rod_16mm,38,56,0.0,0.8231130242347717
rod_16mm,38,57,0.0,1.6372811794281006
rod_16mm,38,58,0.0,0.8219753503799438
rod_16mm,38,59,22.90087890625,22.7230167388916
rod_16mm,38,60,0.0,2.693420886993408
rod_16mm,38,61,21.34033203125,19.842220306396484
rod_16mm,38,62,0.0,3.3207998275756836
rod_16mm,38,63,18.3253173828125,16.44268226623535
rod_16mm,38,64,0.0,2.7794830799102783
rod_16mm,38,65,14.0615234375,12.43227767944336
rod_16mm,38,66,0.0,1.625221848487854
rod_16mm,38,67,8.83935546875,7.826539516448975
rod_16mm,38,68,3.0150146484375,2.6937880516052246
rod_16mm,38,69,0.0,0.8364920020103455
rod_16mm,38,70,0.0,0.657894492149353
rod_16mm,47,1,150.0,55.50092315673828
rod_16mm,47,2,0.0,25.524354934692383
rod_16mm,47,3,0.0,0.22594425082206726
rod_16mm,47,4,0.22594425082206726,0.005201122723519802
rod_16mm,47,5,0.005201122723519802,137.54017639160156
rod_16mm,47,6,137.54017639160156,44.58479690551758
rod_16mm,47,7,44.58479690551758,87.81199645996094
rod_16mm,47,8,87.81199645996094,103.2459487915039
rod_16mm,47,9,103.2459487915039,34.105587005615234
rod_16mm,47,10,34.105587005615234,14.9334077835083
rod_16mm,47,11,14.9334077835083,0.0008537084795534611
rod_16mm,47,12,0.0008537084795534611,6.103515625e-05
rod_16mm,47,13,6.103515625e-05,0.0
rod_16mm,47,14,0.0,0.0
rod_16mm,47,15,0.0,0.0
rod_16mm,47,16,0.0,0.0
rod_16mm,47,17,0.0,0.0
rod_16mm,47,18,0.0,0.0
rod_16mm,47,19,0.0,0.0
rod_16mm,47,20,0.0,0.0
rod_16mm,47,21,279.2719421386719,279.2719421386719
rod_16mm,47,22,0.0,140.99488830566406
rod_16mm,47,23,0.0,71.40980529785156
rod_16mm,47,24,0.0,0.16740983724594116
rod_16mm,47,25,33.507568359375,33.30106735229492
rod_16mm,47,26,0.0,3.8141303062438965
rod_16mm,47,27,31.2239990234375,30.04867935180664
rod_16mm,47,28,0.0,4.920873641967773
rod_16mm,47,29,26.8126220703125,25.370264053344727
rod_16mm,47,30,0.0,4.10455322265625
rod_16mm,47,31,20.57421875,19.295860290527344
rod_16mm,47,32,0.0,2.3464465141296387
rod_16mm,47,33,12.933349609375,12.104413032531738
rod_16mm,47,34,4.411376953125,4.083287239074707
rod_16mm,47,35,0.0,0.12245414406061172
rod_16mm,47,36,0.0,0.7486047148704529
rod_16mm,47,37,0.0,0.9450098872184753
rod_16mm,47,38,0.0,1.1226516962051392
rod_16mm,47,39,0.0,0.7986591458320618
rod_16mm,47,40,0.0,1.05413019657135
rod_16mm,47,41,0.0,1.1796095371246338
rod_16mm,47,42,0.0,0.7964202761650085
rod_16mm,47,43,0.0,1.0251336097717285
rod_16mm,47,44,0.0,1.2029215097427368
rod_16mm,47,45,0.0,0.7950029969215393
rod_16mm,47,46,0.0,1.1448817253112793
rod_16mm,47,47,129.463134765625,21.878252029418945
rod_16mm,47,48,0.0,10.566472053527832
rod_16mm,47,49,0.0,0.8262937068939209
rod_16mm,47,50,194.36697387695312,158.31536865234375
rod_16mm,47,51,0.0,56.359230041503906
rod_16mm,47,52,0.0,1.4899075031280518
rod_16mm,47,53,0.0,0.8047124147415161
rod_16mm,47,54,0.0,1.6001696586608887
rod_16mm,47,55,0.0,0.8044028878211975
rod_16mm,47,56,0.0,1.5992717742919922
rod_16mm,47,57,0.0,0.8040571212768555
rod_16mm,47,58,0.0,1.5986429452896118
rod_16mm,47,59,0.0,0.8039369583129883
rod_16mm,47,60,0.0,1.5976661443710327
rod_16mm,47,61,0.0,0.8033815622329712
rod_16mm,47,62,0.0,1.5968042612075806
rod_16mm,47,63,33.507568359375,33.231807708740234
rod_16mm,47,64,0.0,5.328592300415039
rod_16mm,47,65,31.2239990234375,28.43515968322754
rod_16mm,47,66,0.0,7.197049140930176
rod_16mm,47,67,26.8126220703125,23.27534294128418
rod_16mm,47,68,0.0,6.088829040527344
rod_16mm,47,69,20.5740966796875,17.443273544311523
rod_16mm,47,70,0.0,3.4105937480926514
rod_16mm,47,71,12.93359375,10.935742378234863
