sample_idx,t,abs_frame,pos_err_mm,ee_speed_mm_s,joint_vel_norm,control_lag_mm
890,3,10,1.122,0.000,0.0304,0.000
890,4,11,1.034,0.000,0.0304,0.000
890,5,12,0.547,0.000,0.0304,0.000
890,6,13,1.112,0.000,0.0304,0.000
890,7,14,0.883,0.000,0.0304,0.000
890,8,15,0.458,0.000,0.0304,0.000
890,9,16,0.345,3806.019,0.0304,0.000
890,10,17,2.370,0.000,0.0304,380.602
890,11,18,1.282,0.000,0.0304,201.317
890,12,19,0.382,0.000,5.7607,76.422
890,13,20,0.932,258.819,3.6098,0.977
890,14,21,0.544,0.000,0.3237,26.396
890,15,22,0.292,241.181,0.0140,2.602
891,0,8,1.277,0.000,0.0304,0.000
891,1,9,2.075,0.000,0.0304,0.000
891,2,10,0.499,0.000,0.0304,0.000
891,3,11,0.669,0.000,0.0304,0.000
891,4,12,1.122,0.000,0.0304,0.000
891,5,13,1.028,0.000,0.0304,0.000
891,6,14,0.109,0.000,0.0304,0.000
891,7,15,0.763,0.000,0.0304,0.000
891,8,16,1.909,3806.019,0.0304,0.000
891,9,17,0.892,0.000,0.0304,380.602
891,10,18,1.377,0.000,0.0304,201.317
891,11,19,6.237,0.000,5.7607,76.422
891,12,20,1.165,258.819,3.6098,0.977
891,13,21,1.181,0.000,0.3237,26.396
891,14,22,0.635,241.181,0.0140,2.602
891,15,23,0.704,0.000,0.0135,23.900
892,0,9,1.041,0.000,0.0304,0.000
892,1,10,0.792,0.000,0.0304,0.000
892,2,11,1.402,0.000,0.0304,0.000
892,3,12,0.811,0.000,0.0304,0.000
892,4,13,0.692,0.000,0.0304,0.000
892,5,14,1.208,0.000,0.0304,0.000
892,6,15,0.992,0.000,0.0304,0.000
892,7,16,1.187,3806.019,0.0304,0.000
892,8,17,2.253,0.000,0.0304,380.602
892,9,18,1.192,0.000,0.0304,201.317
892,10,19,1.067,0.000,5.7607,76.422
892,11,20,0.504,258.819,3.6098,0.977
892,12,21,0.544,0.000,0.3237,26.396
892,13,22,0.332,241.181,0.0140,2.602
892,14,23,1.124,0.000,0.0135,23.900
892,15,24,1.180,207.107,0.0135,3.324
893,0,10,1.020,0.000,0.0304,0.000
893,1,11,1.477,0.000,0.0304,0.000
893,2,12,1.111,0.000,0.0304,0.000
893,3,13,0.595,0.000,0.0304,0.000
893,4,14,0.475,0.000,0.0304,0.000
893,5,15,0.646,0.000,0.0304,0.000
893,6,16,0.625,3806.019,0.0304,0.000
893,7,17,0.526,0.000,0.0304,380.602
893,8,18,0.142,0.000,0.0304,201.317
893,9,19,0.175,0.000,5.7607,76.422
893,10,20,0.305,258.819,3.6098,0.977
893,11,21,0.056,0.000,0.3237,26.396
893,12,22,0.828,241.181,0.0140,2.602
893,13,23,0.311,0.000,0.0135,23.900
893,14,24,0.926,207.107,0.0135,3.324
893,15,25,1.656,158.919,0.0128,20.206
894,0,11,1.538,0.000,0.0304,0.000
894,1,12,2.492,0.000,0.0304,0.000
894,2,13,1.951,0.000,0.0304,0.000
894,3,14,2.809,0.000,0.0304,0.000
894,4,15,2.721,0.000,0.0304,0.000
894,5,16,380.981,3806.019,0.0304,0.000
894,6,17,0.605,0.000,0.0304,380.602
894,7,18,0.498,0.000,0.0304,201.317
894,8,19,1.050,0.000,5.7607,76.422
894,9,20,26.469,258.819,3.6098,0.977
894,10,21,1.572,0.000,0.3237,26.396
894,11,22,25.077,241.181,0.0140,2.602
894,12,23,1.902,0.000,0.0135,23.900
894,13,24,21.241,207.107,0.0135,3.324
894,14,25,17.031,158.919,0.0128,20.206
894,15,26,8.467,99.900,0.0128,15.358
895,0,12,1.141,0.000,0.0304,0.000
895,1,13,0.870,0.000,0.0304,0.000
895,2,14,0.809,0.000,0.0304,0.000
895,3,15,0.494,0.000,0.0304,0.000
895,4,16,1.825,3806.019,0.0304,0.000
895,5,17,378.403,0.000,0.0304,380.602
895,6,18,0.793,0.000,0.0304,201.317
895,7,19,0.504,0.000,5.7607,76.422
895,8,20,1.092,258.819,3.6098,0.977
895,9,21,25.497,0.000,0.3237,26.396
895,10,22,0.215,241.181,0.0140,2.602
895,11,23,23.484,0.000,0.0135,23.900
895,12,24,1.009,207.107,0.0135,3.324
895,13,25,20.641,158.919,0.0128,20.206
895,14,26,15.608,99.900,0.0128,15.358
895,15,27,10.284,34.075,0.0122,9.608
896,0,13,5.259,0.000,0.0304,0.000
896,1,14,1.026,0.000,0.0304,0.000
896,2,15,368.375,0.000,0.0304,0.000
896,3,16,380.781,3806.019,0.0304,0.000
896,4,17,0.997,0.000,0.0304,380.602
896,5,18,2.290,0.000,0.0304,201.317
896,6,19,24.753,0.000,5.7607,76.422
896,7,20,27.161,258.819,3.6098,0.977
896,8,21,25.237,0.000,0.3237,26.396
896,9,22,23.613,241.181,0.0140,2.602
896,10,23,20.253,0.000,0.0135,23.900
896,11,24,34.965,207.107,0.0135,3.324
896,12,25,26.068,158.919,0.0128,20.206
896,13,26,12.978,99.900,0.0128,15.358
896,14,27,4.479,34.075,0.0122,9.608
896,15,28,5.594,0.000,0.0117,3.239
897,0,14,0.859,0.000,0.0304,0.000
897,1,15,1.873,0.000,0.0304,0.000
897,2,16,3.804,3806.019,0.0304,0.000
897,3,17,2.244,0.000,0.0304,380.602
897,4,18,0.855,0.000,0.0304,201.317
897,5,19,0.354,0.000,5.7607,76.422
897,6,20,0.350,258.819,3.6098,0.977
897,7,21,0.601,0.000,0.3237,26.396
897,8,22,0.719,241.181,0.0140,2.602
897,9,23,0.433,0.000,0.0135,23.900
897,10,24,0.410,207.107,0.0135,3.324
897,11,25,1.017,158.919,0.0128,20.206
897,12,26,0.101,99.900,0.0128,15.358
897,13,27,0.514,34.075,0.0122,9.608
897,14,28,0.309,0.000,0.0117,3.239
897,15,29,0.693,0.000,0.0114,3.223
898,0,15,2.325,0.000,0.0304,0.000
898,1,16,3.960,3806.019,0.0304,0.000
898,2,17,0.512,0.000,0.0304,380.602
898,3,18,1.174,0.000,0.0304,201.317
898,4,19,0.081,0.000,5.7607,76.422
898,5,20,0.193,258.819,3.6098,0.977
898,6,21,0.984,0.000,0.3237,26.396
898,7,22,0.136,241.181,0.0140,2.602
898,8,23,0.380,0.000,0.0135,23.900
898,9,24,1.295,207.107,0.0135,3.324
898,10,25,1.233,158.919,0.0128,20.206
898,11,26,1.502,99.900,0.0128,15.358
898,12,27,1.025,34.075,0.0122,9.608
898,13,28,0.851,0.000,0.0117,3.239
898,14,29,1.011,0.000,0.0114,3.223
898,15,30,1.475,0.000,0.0454,3.356
899,0,16,0.911,3806.019,0.0304,0.000
899,1,17,0.848,0.000,0.0304,380.602
899,2,18,0.350,0.000,0.0304,201.317
899,3,19,0.667,0.000,5.7607,76.422
899,4,20,0.587,258.819,3.6098,0.977
899,5,21,0.253,0.000,0.3237,26.396
899,6,22,0.048,241.181,0.0140,2.602
899,7,23,0.325,0.000,0.0135,23.900
899,8,24,0.430,207.107,0.0135,3.324
899,9,25,0.092,158.919,0.0128,20.206
899,10,26,0.225,99.900,0.0128,15.358
899,11,27,0.796,34.075,0.0122,9.608
899,12,28,0.257,0.000,0.0117,3.239
899,13,29,0.202,0.000,0.0114,3.223
899,14,30,0.755,0.000,0.0454,3.356
899,15,31,0.322,0.000,0.0177,3.231
900,0,17,1.260,0.000,0.0304,380.602
900,1,18,0.219,0.000,0.0304,201.317
900,2,19,1.014,0.000,5.7607,76.422
900,3,20,23.354,258.819,3.6098,0.977
900,4,21,1.484,0.000,0.3237,26.396
900,5,22,23.533,241.181,0.0140,2.602
900,6,23,0.939,0.000,0.0135,23.900
900,7,24,20.286,207.107,0.0135,3.324
900,8,25,16.202,158.919,0.0128,20.206
900,9,26,9.846,99.900,0.0128,15.358
900,10,27,3.484,34.075,0.0122,9.608
900,11,28,0.821,0.000,0.0117,3.239
900,12,29,0.918,0.000,0.0114,3.223
900,13,30,1.193,0.000,0.0454,3.356
900,14,31,1.124,0.000,0.0177,3.231
900,15,32,1.196,0.000,0.0253,3.381
901,0,18,9.558,0.000,0.0304,201.317
901,1,19,0.888,0.000,5.7607,76.422
901,2,20,1.711,258.819,3.6098,0.977
901,3,21,27.594,0.000,0.3237,26.396
901,4,22,1.199,241.181,0.0140,2.602
901,5,23,25.474,0.000,0.0135,23.900
901,6,24,1.501,207.107,0.0135,3.324
901,7,25,21.311,158.919,0.0128,20.206
901,8,26,15.676,99.900,0.0128,15.358
901,9,27,10.189,34.075,0.0122,9.608
901,10,28,3.623,0.000,0.0117,3.239
901,11,29,1.607,0.000,0.0114,3.223
901,12,30,0.058,0.000,0.0454,3.356
901,13,31,1.651,0.000,0.0177,3.231
901,14,32,2.280,0.000,0.0253,3.381
901,15,33,3.227,0.000,0.0186,3.232
902,0,19,0.531,0.000,5.7607,76.422
902,1,20,0.370,258.819,3.6098,0.977
902,2,21,0.764,0.000,0.3237,26.396
902,3,22,0.668,241.181,0.0140,2.602
902,4,23,0.791,0.000,0.0135,23.900
902,5,24,0.457,207.107,0.0135,3.324
902,6,25,0.348,158.919,0.0128,20.206
902,7,26,0.643,99.900,0.0128,15.358
902,8,27,0.447,34.075,0.0122,9.608
902,9,28,0.416,0.000,0.0117,3.239
902,10,29,0.605,0.000,0.0114,3.223
902,11,30,0.760,0.000,0.0454,3.356
902,12,31,0.487,0.000,0.0177,3.231
902,13,32,0.533,0.000,0.0253,3.381
902,14,33,0.579,0.000,0.0186,3.232
902,15,34,1.864,0.000,0.0252,3.384
903,0,20,0.122,258.819,3.6098,0.977
903,1,21,1.136,0.000,0.3237,26.396
903,2,22,1.043,241.181,0.0140,2.602
903,3,23,0.428,0.000,0.0135,23.900
903,4,24,1.011,207.107,0.0135,3.324
903,5,25,0.306,158.919,0.0128,20.206
903,6,26,0.197,99.900,0.0128,15.358
903,7,27,0.454,34.075,0.0122,9.608
903,8,28,0.157,0.000,0.0117,3.239
903,9,29,1.863,0.000,0.0114,3.223
903,10,30,0.217,0.000,0.0454,3.356
903,11,31,1.098,0.000,0.0177,3.231
903,12,32,0.552,0.000,0.0253,3.381
903,13,33,0.706,0.000,0.0186,3.232
903,14,34,0.901,0.000,0.0252,3.384
903,15,35,2.029,0.000,0.0175,3.232
904,0,21,0.373,0.000,0.3237,26.396
904,1,22,0.964,241.181,0.0140,2.602
904,2,23,0.681,0.000,0.0135,23.900
904,3,24,0.754,207.107,0.0135,3.324
904,4,25,0.844,158.919,0.0128,20.206
904,5,26,0.657,99.900,0.0128,15.358
904,6,27,0.385,34.075,0.0122,9.608
904,7,28,0.153,0.000,0.0117,3.239
904,8,29,0.287,0.000,0.0114,3.223
904,9,30,0.588,0.000,0.0454,3.356
904,10,31,0.252,0.000,0.0177,3.231
904,11,32,0.330,0.000,0.0253,3.381
904,12,33,0.238,0.000,0.0186,3.232
904,13,34,0.216,0.000,0.0252,3.384
904,14,35,0.194,0.000,0.0175,3.232
904,15,36,0.351,0.000,0.0252,3.384
905,0,22,0.856,241.181,0.0140,2.602
905,1,23,0.620,0.000,0.0135,23.900
905,2,24,0.759,207.107,0.0135,3.324
905,3,25,1.003,158.919,0.0128,20.206
905,4,26,0.879,99.900,0.0128,15.358
905,5,27,0.692,34.075,0.0122,9.608
905,6,28,0.624,0.000,0.0117,3.239
905,7,29,0.151,0.000,0.0114,3.223
905,8,30,0.166,0.000,0.0454,3.356
905,9,31,0.359,0.000,0.0177,3.231
905,10,32,0.032,0.000,0.0253,3.381
905,11,33,0.760,0.000,0.0186,3.232
905,12,34,0.604,0.000,0.0252,3.384
905,13,35,0.275,0.000,0.0175,3.232
905,14,36,0.265,0.000,0.0252,3.384
905,15,37,0.319,0.000,0.0182,3.231
906,0,23,0.704,0.000,0.0135,23.900
906,1,24,1.838,207.107,0.0135,3.324
906,2,25,0.336,158.919,0.0128,20.206
906,3,26,0.673,99.900,0.0128,15.358
906,4,27,0.563,34.075,0.0122,9.608
906,5,28,0.413,0.000,0.0117,3.239
906,6,29,0.373,0.000,0.0114,3.223
906,7,30,0.770,0.000,0.0454,3.356
906,8,31,0.659,0.000,0.0177,3.231
906,9,32,0.999,0.000,0.0253,3.381
906,10,33,0.708,0.000,0.0186,3.232
906,11,34,0.998,0.000,0.0252,3.384
906,12,35,0.312,0.000,0.0175,3.232
906,13,36,0.789,0.000,0.0252,3.384
906,14,37,0.482,0.000,0.0182,3.231
906,15,38,0.706,0.000,0.0251,3.384
907,0,24,1.178,207.107,0.0135,3.324
907,1,25,0.863,158.919,0.0128,20.206
907,2,26,1.576,99.900,0.0128,15.358
907,3,27,0.578,34.075,0.0122,9.608
907,4,28,0.804,0.000,0.0117,3.239
907,5,29,1.047,0.000,0.0114,3.223
907,6,30,0.554,0.000,0.0454,3.356
907,7,31,0.906,0.000,0.0177,3.231
907,8,32,0.702,0.000,0.0253,3.381
907,9,33,0.288,0.000,0.0186,3.232
907,10,34,0.464,0.000,0.0252,3.384
907,11,35,0.234,0.000,0.0175,3.232
907,12,36,0.849,0.000,0.0252,3.384
907,13,37,0.699,0.000,0.0182,3.231
907,14,38,1.381,0.000,0.0251,3.384
907,15,39,0.819,1000.000,0.0176,3.232
908,0,25,0.528,158.919,0.0128,20.206
908,1,26,0.311,99.900,0.0128,15.358
908,2,27,1.302,34.075,0.0122,9.608
908,3,28,0.614,0.000,0.0117,3.239
908,4,29,0.646,0.000,0.0114,3.223
908,5,30,0.195,0.000,0.0454,3.356
908,6,31,0.024,0.000,0.0177,3.231
908,7,32,0.106,0.000,0.0253,3.381
908,8,33,0.090,0.000,0.0186,3.232
908,9,34,0.076,0.000,0.0252,3.384
908,10,35,0.072,0.000,0.0175,3.232
908,11,36,0.816,0.000,0.0252,3.384
908,12,37,0.590,0.000,0.0182,3.231
908,13,38,0.775,0.000,0.0251,3.384
908,14,39,1.683,1000.000,0.0176,3.232
908,15,40,0.637,1035.572,0.0250,3.796
909,0,26,0.922,99.900,0.0128,15.358
909,1,27,0.403,34.075,0.0122,9.608
909,2,28,0.318,0.000,0.0117,3.239
909,3,29,0.126,0.000,0.0114,3.223
909,4,30,0.279,0.000,0.0454,3.356
909,5,31,0.217,0.000,0.0177,3.231
909,6,32,0.098,0.000,0.0253,3.381
909,7,33,0.070,0.000,0.0186,3.232
909,8,34,0.017,0.000,0.0252,3.384
909,9,35,0.357,0.000,0.0175,3.232
909,10,36,0.157,0.000,0.0252,3.384
909,11,37,0.024,0.000,0.0182,3.231
909,12,38,0.449,0.000,0.0251,3.384
909,13,39,1.186,1000.000,0.0176,3.232
909,14,40,0.920,1035.572,0.0250,3.796
909,15,41,38.217,0.000,1.9983,102.745
910,0,27,1.543,34.075,0.0122,9.608
910,1,28,0.267,0.000,0.0117,3.239
910,2,29,0.548,0.000,0.0114,3.223
910,3,30,0.368,0.000,0.0454,3.356
910,4,31,0.840,0.000,0.0177,3.231
910,5,32,0.367,0.000,0.0253,3.381
910,6,33,0.426,0.000,0.0186,3.232
910,7,34,0.551,0.000,0.0252,3.384
910,8,35,0.139,0.000,0.0175,3.232
910,9,36,0.018,0.000,0.0252,3.384
910,10,37,1.495,0.000,0.0182,3.231
910,11,38,0.499,0.000,0.0251,3.384
910,12,39,0.364,1000.000,0.0176,3.232
910,13,40,0.401,1035.572,0.0250,3.796
910,14,41,55.881,0.000,1.9983,102.745
910,15,42,5.643,0.000,4.4635,21.003
911,0,28,0.854,0.000,0.0117,3.239
911,1,29,1.278,0.000,0.0114,3.223
911,2,30,0.492,0.000,0.0454,3.356
911,3,31,0.270,0.000,0.0177,3.231
911,4,32,0.385,0.000,0.0253,3.381
911,5,33,0.772,0.000,0.0186,3.232
911,6,34,0.507,0.000,0.0252,3.384
911,7,35,0.542,0.000,0.0175,3.232
911,8,36,0.621,0.000,0.0252,3.384
911,9,37,0.469,0.000,0.0182,3.231
911,10,38,0.389,0.000,0.0251,3.384
911,11,39,0.133,1000.000,0.0176,3.232
911,12,40,0.589,1035.572,0.0250,3.796
911,13,41,31.585,0.000,1.9983,102.745
911,14,42,1.761,0.000,4.4635,21.003
911,15,43,0.362,0.000,3.0368,0.620
912,0,29,0.646,0.000,0.0114,3.223
912,1,30,0.143,0.000,0.0454,3.356
912,2,31,0.377,0.000,0.0177,3.231
912,3,32,0.075,0.000,0.0253,3.381
912,4,33,0.171,0.000,0.0186,3.232
912,5,34,0.390,0.000,0.0252,3.384
912,6,35,0.483,0.000,0.0175,3.232
912,7,36,0.201,0.000,0.0252,3.384
912,8,37,0.164,0.000,0.0182,3.231
912,9,38,0.462,0.000,0.0251,3.384
912,10,39,0.801,1000.000,0.0176,3.232
912,11,40,0.471,1035.572,0.0250,3.796
912,12,41,10.145,0.000,1.9983,102.745
912,13,42,0.740,0.000,4.4635,21.003
912,14,43,1.037,0.000,3.0368,0.620
912,15,44,0.612,0.000,0.0296,1.227
913,0,30,1.056,0.000,0.0454,3.356
913,1,31,0.276,0.000,0.0177,3.231
913,2,32,0.572,0.000,0.0253,3.381
913,3,33,0.415,0.000,0.0186,3.232
913,4,34,0.447,0.000,0.0252,3.384
913,5,35,0.034,0.000,0.0175,3.232
913,6,36,0.170,0.000,0.0252,3.384
913,7,37,0.458,0.000,0.0182,3.231
913,8,38,1.327,0.000,0.0251,3.384
913,9,39,77.683,1000.000,0.0176,3.232
913,10,40,3.921,1035.572,0.0250,3.796
913,11,41,1.131,0.000,1.9983,102.745
913,12,42,2.136,0.000,4.4635,21.003
913,13,43,1.078,0.000,3.0368,0.620
913,14,44,0.740,0.000,0.0296,1.227
913,15,45,0.160,0.000,0.0304,0.619
914,0,31,0.347,0.000,0.0177,3.231
914,1,32,0.253,0.000,0.0253,3.381
914,2,33,0.305,0.000,0.0186,3.232
914,3,34,0.807,0.000,0.0252,3.384
914,4,35,0.309,0.000,0.0175,3.232
914,5,36,0.294,0.000,0.0252,3.384
914,6,37,0.186,0.000,0.0182,3.231
914,7,38,0.601,0.000,0.0251,3.384
914,8,39,0.250,1000.000,0.0176,3.232
914,9,40,1.206,1035.572,0.0250,3.796
914,10,41,43.564,0.000,1.9983,102.745
914,11,42,0.737,0.000,4.4635,21.003
914,12,43,0.610,0.000,3.0368,0.620
914,13,44,0.657,0.000,0.0296,1.227
914,14,45,0.405,0.000,0.0304,0.619
914,15,46,0.219,0.000,0.0301,1.226
915,0,32,0.356,0.000,0.0253,3.381
915,1,33,0.449,0.000,0.0186,3.232
915,2,34,0.836,0.000,0.0252,3.384
915,3,35,0.403,0.000,0.0175,3.232
915,4,36,0.157,0.000,0.0252,3.384
915,5,37,0.317,0.000,0.0182,3.231
915,6,38,0.019,0.000,0.0251,3.384
915,7,39,0.754,1000.000,0.0176,3.232
915,8,40,1.762,1035.572,0.0250,3.796
915,9,41,24.505,0.000,1.9983,102.745
915,10,42,0.571,0.000,4.4635,21.003
915,11,43,0.644,0.000,3.0368,0.620
915,12,44,1.192,0.000,0.0296,1.227
915,13,45,0.592,0.000,0.0304,0.619
915,14,46,0.476,0.000,0.0301,1.226
915,15,47,0.698,0.000,0.0304,0.620
916,0,33,0.347,0.000,0.0186,3.232
916,1,34,2.069,0.000,0.0252,3.384
916,2,35,0.222,0.000,0.0175,3.232
916,3,36,0.668,0.000,0.0252,3.384
916,4,37,1.305,0.000,0.0182,3.231
916,5,38,0.292,0.000,0.0251,3.384
916,6,39,2.305,1000.000,0.0176,3.232
916,7,40,1.429,1035.572,0.0250,3.796
916,8,41,27.146,0.000,1.9983,102.745
916,9,42,1.264,0.000,4.4635,21.003
916,10,43,1.281,0.000,3.0368,0.620
916,11,44,1.163,0.000,0.0296,1.227
916,12,45,1.044,0.000,0.0304,0.619
916,13,46,0.792,0.000,0.0301,1.226
916,14,47,1.024,0.000,0.0304,0.620
916,15,48,0.879,0.000,0.0302,1.226
917,0,34,3.819,0.000,0.0252,3.384
917,1,35,0.638,0.000,0.0175,3.232
917,2,36,2.035,0.000,0.0252,3.384
917,3,37,1.386,0.000,0.0182,3.231
917,4,38,2.625,0.000,0.0251,3.384
917,5,39,101.926,1000.000,0.0176,3.232
917,6,40,5.104,1035.572,0.0250,3.796
917,7,41,3.896,0.000,1.9983,102.745
917,8,42,1.285,0.000,4.4635,21.003
917,9,43,0.874,0.000,3.0368,0.620
917,10,44,1.869,0.000,0.0296,1.227
917,11,45,0.531,0.000,0.0304,0.619
917,12,46,0.729,0.000,0.0301,1.226
917,13,47,0.813,0.000,0.0304,0.620
917,14,48,0.930,0.000,0.0302,1.226
917,15,49,0.292,0.000,0.0304,0.619
918,0,35,0.458,0.000,0.0175,3.232
918,1,36,0.269,0.000,0.0252,3.384
918,2,37,0.410,0.000,0.0182,3.231
918,3,38,0.163,0.000,0.0251,3.384
918,4,39,99.171,1000.000,0.0176,3.232
918,5,40,1.378,1035.572,0.0250,3.796
918,6,41,1.186,0.000,1.9983,102.745
918,7,42,0.550,0.000,4.4635,21.003
918,8,43,0.963,0.000,3.0368,0.620
918,9,44,1.138,0.000,0.0296,1.227
918,10,45,0.843,0.000,0.0304,0.619
918,11,46,0.299,0.000,0.0301,1.226
918,12,47,0.570,0.000,0.0304,0.620
918,13,48,0.302,0.000,0.0302,1.226
918,14,49,0.793,0.000,0.0304,0.619
918,15,50,0.551,0.000,0.0302,1.225
919,0,36,0.963,0.000,0.0252,3.384
919,1,37,0.413,0.000,0.0182,3.231
919,2,38,0.767,0.000,0.0251,3.384
919,3,39,101.355,1000.000,0.0176,3.232
919,4,40,14.466,1035.572,0.0250,3.796
919,5,41,1.430,0.000,1.9983,102.745
919,6,42,2.141,0.000,4.4635,21.003
919,7,43,0.413,0.000,3.0368,0.620
919,8,44,0.512,0.000,0.0296,1.227
919,9,45,0.361,0.000,0.0304,0.619
919,10,46,0.343,0.000,0.0301,1.226
919,11,47,0.452,0.000,0.0304,0.620
919,12,48,0.926,0.000,0.0302,1.226
919,13,49,1.216,0.000,0.0304,0.619
919,14,50,0.652,0.000,0.0302,1.225
919,15,51,0.341,0.000,0.0303,0.620
920,0,37,0.708,0.000,0.0182,3.231
920,1,38,1.986,0.000,0.0251,3.384
920,2,39,99.689,1000.000,0.0176,3.232
920,3,40,1.946,1035.572,0.0250,3.796
920,4,41,2.433,0.000,1.9983,102.745
920,5,42,1.316,0.000,4.4635,21.003
920,6,43,1.351,0.000,3.0368,0.620
920,7,44,1.283,0.000,0.0296,1.227
920,8,45,0.851,0.000,0.0304,0.619
920,9,46,0.625,0.000,0.0301,1.226
920,10,47,1.014,0.000,0.0304,0.620
920,11,48,0.396,0.000,0.0302,1.226
920,12,49,0.807,0.000,0.0304,0.619
920,13,50,1.107,0.000,0.0302,1.225
920,14,51,1.662,0.000,0.0303,0.620
920,15,52,0.978,0.000,0.0302,1.226
921,0,38,0.096,0.000,0.0251,3.384
921,1,39,99.823,1000.000,0.0176,3.232
921,2,40,38.189,1035.572,0.0250,3.796
921,3,41,0.966,0.000,1.9983,102.745
921,4,42,1.018,0.000,4.4635,21.003
921,5,43,0.477,0.000,3.0368,0.620
921,6,44,0.998,0.000,0.0296,1.227
921,7,45,1.403,0.000,0.0304,0.619
921,8,46,1.324,0.000,0.0301,1.226
921,9,47,1.100,0.000,0.0304,0.620
921,10,48,0.915,0.000,0.0302,1.226
921,11,49,0.720,0.000,0.0304,0.619
921,12,50,0.671,0.000,0.0302,1.225
921,13,51,0.220,0.000,0.0303,0.620
921,14,52,1.765,0.000,0.0302,1.226
921,15,53,2.638,258.819,0.0302,0.619
922,0,39,1.607,1000.000,0.0176,3.232
922,1,40,0.812,1035.572,0.0250,3.796
922,2,41,24.520,0.000,1.9983,102.745
922,3,42,0.198,0.000,4.4635,21.003
922,4,43,0.724,0.000,3.0368,0.620
922,5,44,0.410,0.000,0.0296,1.227
922,6,45,0.846,0.000,0.0304,0.619
922,7,46,0.593,0.000,0.0301,1.226
922,8,47,0.680,0.000,0.0304,0.620
922,9,48,0.271,0.000,0.0302,1.226
922,10,49,0.292,0.000,0.0304,0.619
922,11,50,0.294,0.000,0.0302,1.225
922,12,51,0.406,0.000,0.0303,0.620
922,13,52,0.352,0.000,0.0302,1.226
922,14,53,0.360,258.819,0.0302,0.619
922,15,54,2.171,0.000,0.0303,25.738
923,0,40,1.598,1035.572,0.0250,3.796
923,1,41,9.097,0.000,1.9983,102.745
923,2,42,1.451,0.000,4.4635,21.003
923,3,43,0.954,0.000,3.0368,0.620
923,4,44,0.544,0.000,0.0296,1.227
923,5,45,0.584,0.000,0.0304,0.619
923,6,46,1.291,0.000,0.0301,1.226
923,7,47,0.878,0.000,0.0304,0.620
923,8,48,0.677,0.000,0.0302,1.226
923,9,49,0.228,0.000,0.0304,0.619
923,10,50,0.797,0.000,0.0302,1.225
923,11,51,0.571,0.000,0.0303,0.620
923,12,52,0.277,0.000,0.0302,1.226
923,13,53,0.549,258.819,0.0302,0.619
923,14,54,2.029,0.000,0.0303,25.738
923,15,55,1.236,241.181,0.0303,3.856
924,0,41,1.842,0.000,1.9983,102.745
924,1,42,1.203,0.000,4.4635,21.003
924,2,43,1.028,0.000,3.0368,0.620
924,3,44,1.222,0.000,0.0296,1.227
924,4,45,1.522,0.000,0.0304,0.619
924,5,46,0.925,0.000,0.0301,1.226
924,6,47,0.865,0.000,0.0304,0.620
924,7,48,1.179,0.000,0.0302,1.226
924,8,49,0.683,0.000,0.0304,0.619
924,9,50,0.549,0.000,0.0302,1.225
924,10,51,0.839,0.000,0.0303,0.620
924,11,52,0.926,0.000,0.0302,1.226
924,12,53,1.477,258.819,0.0302,0.619
924,13,54,0.806,0.000,0.0303,25.738
924,14,55,1.237,241.181,0.0303,3.856
924,15,56,0.972,207.107,0.0294,23.208
925,0,42,0.990,0.000,4.4635,21.003
925,1,43,1.764,0.000,3.0368,0.620
925,2,44,0.626,0.000,0.0296,1.227
925,3,45,2.003,0.000,0.0304,0.619
925,4,46,2.407,0.000,0.0301,1.226
925,5,47,0.805,0.000,0.0304,0.620
925,6,48,1.417,0.000,0.0302,1.226
925,7,49,0.566,0.000,0.0304,0.619
925,8,50,1.455,0.000,0.0302,1.225
925,9,51,1.941,0.000,0.0303,0.620
925,10,52,1.811,0.000,0.0302,1.226
925,11,53,1.564,258.819,0.0302,0.619
925,12,54,1.224,0.000,0.0303,25.738
925,13,55,3.256,241.181,0.0303,3.856
925,14,56,2.772,207.107,0.0294,23.208
925,15,57,3.096,158.918,0.0291,19.580
926,0,43,1.498,0.000,3.0368,0.620
926,1,44,0.224,0.000,0.0296,1.227
926,2,45,0.391,0.000,0.0304,0.619
926,3,46,0.517,0.000,0.0301,1.226
926,4,47,0.772,0.000,0.0304,0.620
926,5,48,0.474,0.000,0.0302,1.226
926,6,49,0.489,0.000,0.0304,0.619
926,7,50,0.524,0.000,0.0302,1.225
926,8,51,0.376,0.000,0.0303,0.620
926,9,52,0.443,0.000,0.0302,1.226
926,10,53,0.525,258.819,0.0302,0.619
926,11,54,1.167,0.000,0.0303,25.738
926,12,55,0.388,241.181,0.0303,3.856
926,13,56,0.432,207.107,0.0294,23.208
926,14,57,1.454,158.918,0.0291,19.580
926,15,58,2.140,99.901,0.0282,14.896
927,0,44,1.659,0.000,0.0296,1.227
927,1,45,3.529,0.000,0.0304,0.619
927,2,46,1.907,0.000,0.0301,1.226
927,3,47,0.652,0.000,0.0304,0.620
927,4,48,0.317,0.000,0.0302,1.226
927,5,49,0.641,0.000,0.0304,0.619
927,6,50,0.439,0.000,0.0302,1.225
927,7,51,0.254,0.000,0.0303,0.620
927,8,52,0.891,0.000,0.0302,1.226
927,9,53,0.838,258.819,0.0302,0.619
927,10,54,3.086,0.000,0.0303,25.738
927,11,55,0.632,241.181,0.0303,3.856
927,12,56,1.354,207.107,0.0294,23.208
927,13,57,6.627,158.918,0.0291,19.580
927,14,58,3.057,99.901,0.0282,14.896
