sample_idx,t,abs_frame,pos_err_mm,ee_speed_mm_s,joint_vel_norm,control_lag_mm
449,9,57,2.579,158.918,0.0175,19.582
449,10,58,2.134,99.901,0.0172,14.897
449,11,59,1.101,34.075,0.0165,9.362
449,12,60,0.984,0.000,0.0161,3.217
449,13,61,0.787,0.000,0.0158,0.629
449,14,62,2.559,0.000,0.0156,1.249
449,15,63,0.436,0.000,0.0155,0.629
450,0,49,0.644,0.000,0.0182,0.626
450,1,50,0.551,0.000,0.0180,1.239
450,2,51,0.242,0.000,0.0182,0.626
450,3,52,0.739,0.000,0.0180,1.239
450,4,53,3.468,258.819,0.0181,0.626
450,5,54,4.362,0.000,0.0181,25.739
450,6,55,5.294,241.181,0.0181,3.869
450,7,56,4.039,207.107,0.0178,23.210
450,8,57,4.374,158.918,0.0175,19.582
450,9,58,2.671,99.901,0.0172,14.897
450,10,59,0.834,34.075,0.0165,9.362
450,11,60,0.661,0.000,0.0161,3.217
450,12,61,0.656,0.000,0.0158,0.629
450,13,62,0.595,0.000,0.0156,1.249
450,14,63,0.524,0.000,0.0155,0.629
450,15,64,0.282,0.000,0.0157,1.249
451,0,50,0.558,0.000,0.0180,1.239
451,1,51,3.702,0.000,0.0182,0.626
451,2,52,0.544,0.000,0.0180,1.239
451,3,53,0.649,258.819,0.0181,0.626
451,4,54,1.537,0.000,0.0181,25.739
451,5,55,2.776,241.181,0.0181,3.869
451,6,56,1.349,207.107,0.0178,23.210
451,7,57,1.674,158.918,0.0175,19.582
451,8,58,1.453,99.901,0.0172,14.897
451,9,59,0.584,34.075,0.0165,9.362
451,10,60,0.711,0.000,0.0161,3.217
451,11,61,0.782,0.000,0.0158,0.629
451,12,62,0.800,0.000,0.0156,1.249
451,13,63,3.084,0.000,0.0155,0.629
451,14,64,2.732,0.000,0.0157,1.249
451,15,65,3.069,0.000,0.0155,0.630
452,0,51,2.547,0.000,0.0182,0.626
452,1,52,0.700,0.000,0.0180,1.239
452,2,53,1.083,258.819,0.0181,0.626
452,3,54,1.405,0.000,0.0181,25.739
452,4,55,1.507,241.181,0.0181,3.869
452,5,56,2.044,207.107,0.0178,23.210
452,6,57,2.338,158.918,0.0175,19.582
452,7,58,1.284,99.901,0.0172,14.897
452,8,59,0.852,34.075,0.0165,9.362
452,9,60,0.417,0.000,0.0161,3.217
452,10,61,0.242,0.000,0.0158,0.629
452,11,62,0.303,0.000,0.0156,1.249
452,12,63,0.543,0.000,0.0155,0.629
452,13,64,1.051,0.000,0.0157,1.249
452,14,65,0.408,0.000,0.0155,0.630
452,15,66,2.019,0.000,0.0156,1.249
453,0,52,0.392,0.000,0.0180,1.239
453,1,53,0.178,258.819,0.0181,0.626
453,2,54,0.683,0.000,0.0181,25.739
453,3,55,0.668,241.181,0.0181,3.869
453,4,56,0.801,207.107,0.0178,23.210
453,5,57,0.294,158.918,0.0175,19.582
453,6,58,0.437,99.901,0.0172,14.897
453,7,59,0.661,34.075,0.0165,9.362
453,8,60,0.527,0.000,0.0161,3.217
453,9,61,0.170,0.000,0.0158,0.629
453,10,62,0.373,0.000,0.0156,1.249
453,11,63,0.148,0.000,0.0155,0.629
453,12,64,0.069,0.000,0.0157,1.249
453,13,65,0.160,0.000,0.0155,0.630
453,14,66,0.414,0.000,0.0156,1.249
453,15,67,0.522,0.000,0.0157,0.631
454,0,53,0.737,258.819,0.0181,0.626
454,1,54,1.812,0.000,0.0181,25.739
454,2,55,1.420,241.181,0.0181,3.869
454,3,56,0.938,207.107,0.0178,23.210
454,4,57,1.877,158.918,0.0175,19.582
454,5,58,0.957,99.901,0.0172,14.897
454,6,59,0.685,34.075,0.0165,9.362
454,7,60,0.346,0.000,0.0161,3.217
454,8,61,0.694,0.000,0.0158,0.629
454,9,62,0.292,0.000,0.0156,1.249
454,10,63,0.494,0.000,0.0155,0.629
454,11,64,0.641,0.000,0.0157,1.249
454,12,65,1.012,0.000,0.0155,0.630
454,13,66,0.325,0.000,0.0156,1.249
454,14,67,0.458,0.000,0.0157,0.631
454,15,68,0.289,0.000,0.0156,1.250
455,0,54,5.072,0.000,0.0181,25.739
455,1,55,3.536,241.181,0.0181,3.869
455,2,56,3.529,207.107,0.0178,23.210
455,3,57,6.486,158.918,0.0175,19.582
455,4,58,4.255,99.901,0.0172,14.897
455,5,59,2.412,34.075,0.0165,9.362
455,6,60,1.110,0.000,0.0161,3.217
455,7,61,1.076,0.000,0.0158,0.629
455,8,62,0.401,0.000,0.0156,1.249
455,9,63,0.994,0.000,0.0155,0.629
455,10,64,0.772,0.000,0.0157,1.249
455,11,65,0.578,0.000,0.0155,0.630
455,12,66,0.191,0.000,0.0156,1.249
455,13,67,0.364,0.000,0.0157,0.631
455,14,68,0.786,0.000,0.0156,1.250
455,15,69,0.734,0.000,0.0156,0.629
456,0,55,1.456,241.181,0.0181,3.869
456,1,56,1.036,207.107,0.0178,23.210
456,2,57,0.781,158.918,0.0175,19.582
456,3,58,0.122,99.901,0.0172,14.897
456,4,59,0.425,34.075,0.0165,9.362
456,5,60,0.485,0.000,0.0161,3.217
456,6,61,0.372,0.000,0.0158,0.629
456,7,62,0.195,0.000,0.0156,1.249
456,8,63,0.205,0.000,0.0155,0.629
456,9,64,0.409,0.000,0.0157,1.249
456,10,65,0.547,0.000,0.0155,0.630
456,11,66,0.295,0.000,0.0156,1.249
456,12,67,0.395,0.000,0.0157,0.631
456,13,68,1.239,0.000,0.0156,1.250
456,14,69,0.309,0.000,0.0156,0.629
456,15,70,0.546,0.000,0.0154,1.248
457,0,56,1.087,207.107,0.0178,23.210
457,1,57,2.678,158.918,0.0175,19.582
457,2,58,2.229,99.901,0.0172,14.897
457,3,59,1.160,34.075,0.0165,9.362
457,4,60,2.035,0.000,0.0161,3.217
457,5,61,0.611,0.000,0.0158,0.629
457,6,62,1.545,0.000,0.0156,1.249
457,7,63,1.829,0.000,0.0155,0.629
457,8,64,0.882,0.000,0.0157,1.249
457,9,65,0.771,0.000,0.0155,0.630
457,10,66,1.062,0.000,0.0156,1.249
457,11,67,1.162,0.000,0.0157,0.631
457,12,68,0.763,0.000,0.0156,1.250
457,13,69,0.362,0.000,0.0156,0.629
457,14,70,1.546,0.000,0.0154,1.248
457,15,71,1.289,0.000,0.0155,0.629
458,0,57,2.168,158.918,0.0175,19.582
458,1,58,2.166,99.901,0.0172,14.897
458,2,59,1.140,34.075,0.0165,9.362
458,3,60,0.576,0.000,0.0161,3.217
458,4,61,0.697,0.000,0.0158,0.629
458,5,62,0.620,0.000,0.0156,1.249
458,6,63,0.563,0.000,0.0155,0.629
458,7,64,0.778,0.000,0.0157,1.249
458,8,65,0.884,0.000,0.0155,0.630
458,9,66,0.514,0.000,0.0156,1.249
458,10,67,0.918,0.000,0.0157,0.631
458,11,68,0.807,0.000,0.0156,1.250
458,12,69,0.838,0.000,0.0156,0.629
458,13,70,0.642,0.000,0.0154,1.248
458,14,71,0.447,0.000,0.0155,0.629
458,15,72,2.033,0.000,0.0154,1.248
459,0,58,0.232,99.901,0.0172,14.897
459,1,59,0.293,34.075,0.0165,9.362
459,2,60,0.335,0.000,0.0161,3.217
459,3,61,0.328,0.000,0.0158,0.629
459,4,62,0.517,0.000,0.0156,1.249
459,5,63,0.372,0.000,0.0155,0.629
459,6,64,0.297,0.000,0.0157,1.249
459,7,65,0.083,0.000,0.0155,0.630
459,8,66,0.419,0.000,0.0156,1.249
459,9,67,0.182,0.000,0.0157,0.631
459,10,68,0.289,0.000,0.0156,1.250
459,11,69,0.243,0.000,0.0156,0.629
459,12,70,0.303,0.000,0.0154,1.248
459,13,71,0.130,0.000,0.0155,0.629
459,14,72,0.371,0.000,0.0154,1.248
459,15,73,0.204,0.000,0.0156,0.630
460,0,59,0.191,34.075,0.0165,9.362
460,1,60,2.444,0.000,0.0161,3.217
460,2,61,0.259,0.000,0.0158,0.629
460,3,62,0.207,0.000,0.0156,1.249
460,4,63,0.701,0.000,0.0155,0.629
460,5,64,0.140,0.000,0.0157,1.249
460,6,65,0.370,0.000,0.0155,0.630
460,7,66,0.254,0.000,0.0156,1.249
460,8,67,0.225,0.000,0.0157,0.631
460,9,68,0.246,0.000,0.0156,1.250
460,10,69,0.252,0.000,0.0156,0.629
460,11,70,0.127,0.000,0.0154,1.248
460,12,71,0.315,0.000,0.0155,0.629
460,13,72,0.329,0.000,0.0154,1.248
460,14,73,0.327,0.000,0.0156,0.630
460,15,74,0.269,0.000,0.0154,1.249
461,0,60,0.596,0.000,0.0161,3.217
461,1,61,0.675,0.000,0.0158,0.629
461,2,62,0.326,0.000,0.0156,1.249
461,3,63,0.597,0.000,0.0155,0.629
461,4,64,0.268,0.000,0.0157,1.249
461,5,65,0.368,0.000,0.0155,0.630
461,6,66,0.175,0.000,0.0156,1.249
461,7,67,0.675,0.000,0.0157,0.631
461,8,68,0.705,0.000,0.0156,1.250
461,9,69,0.318,0.000,0.0156,0.629
461,10,70,0.246,0.000,0.0154,1.248
461,11,71,0.633,0.000,0.0155,0.629
461,12,72,0.607,0.000,0.0154,1.248
461,13,73,0.409,0.000,0.0156,0.630
461,14,74,0.155,0.000,0.0154,1.249
461,15,75,0.231,0.000,0.0156,0.629
462,0,61,2.230,0.000,0.0158,0.629
462,1,62,0.364,0.000,0.0156,1.249
462,2,63,0.305,0.000,0.0155,0.629
462,3,64,0.139,0.000,0.0157,1.249
462,4,65,0.501,0.000,0.0155,0.630
462,5,66,0.298,0.000,0.0156,1.249
462,6,67,0.466,0.000,0.0157,0.631
462,7,68,0.547,0.000,0.0156,1.250
462,8,69,0.508,0.000,0.0156,0.629
462,9,70,0.546,0.000,0.0154,1.248
462,10,71,0.814,0.000,0.0155,0.629
462,11,72,0.384,0.000,0.0154,1.248
462,12,73,1.011,0.000,0.0156,0.630
462,13,74,0.759,0.000,0.0154,1.249
462,14,75,0.687,0.000,0.0156,0.629
462,15,76,0.732,0.000,0.0154,0.623
463,0,62,0.111,0.000,0.0156,1.249
463,1,63,0.166,0.000,0.0155,0.629
463,2,64,0.326,0.000,0.0157,1.249
463,3,65,0.506,0.000,0.0155,0.630
463,4,66,0.219,0.000,0.0156,1.249
463,5,67,0.364,0.000,0.0157,0.631
463,6,68,0.215,0.000,0.0156,1.250
463,7,69,0.451,0.000,0.0156,0.629
463,8,70,0.501,0.000,0.0154,1.248
463,9,71,0.783,0.000,0.0155,0.629
463,10,72,0.519,0.000,0.0154,1.248
463,11,73,0.804,0.000,0.0156,0.630
463,12,74,0.264,0.000,0.0154,1.249
463,13,75,0.617,0.000,0.0156,0.629
463,14,76,0.444,0.000,0.0154,0.623
463,15,77,1.179,1000.000,0.0110,0.621
464,0,63,2.122,0.000,0.0155,0.629
464,1,64,3.787,0.000,0.0157,1.249
464,2,65,1.787,0.000,0.0155,0.630
464,3,66,0.446,0.000,0.0156,1.249
464,4,67,1.059,0.000,0.0157,0.631
464,5,68,0.632,0.000,0.0156,1.250
464,6,69,1.069,0.000,0.0156,0.629
464,7,70,1.116,0.000,0.0154,1.248
464,8,71,0.737,0.000,0.0155,0.629
464,9,72,0.863,0.000,0.0154,1.248
464,10,73,0.673,0.000,0.0156,0.630
464,11,74,1.328,0.000,0.0154,1.249
464,12,75,1.021,0.000,0.0156,0.629
464,13,76,0.829,0.000,0.0154,0.623
464,14,77,1.274,1000.000,0.0110,0.621
464,15,78,1.225,19.442,0.0110,1.944
465,0,64,2.668,0.000,0.0157,1.249
465,1,65,0.240,0.000,0.0155,0.630
465,2,66,1.397,0.000,0.0156,1.249
465,3,67,0.611,0.000,0.0157,0.631
465,4,68,0.246,0.000,0.0156,1.250
465,5,69,0.585,0.000,0.0156,0.629
465,6,70,0.213,0.000,0.0154,1.248
465,7,71,0.296,0.000,0.0155,0.629
465,8,72,0.501,0.000,0.0154,1.248
465,9,73,0.329,0.000,0.0156,0.630
465,10,74,0.522,0.000,0.0154,1.249
465,11,75,0.432,0.000,0.0156,0.629
465,12,76,0.535,0.000,0.0154,0.623
465,13,77,0.714,1000.000,0.0110,0.621
465,14,78,0.787,19.442,0.0110,1.944
466,0,65,0.053,0.000,0.0155,0.630
466,1,66,1.841,0.000,0.0156,1.249
466,2,67,0.497,0.000,0.0157,0.631
466,3,68,0.117,0.000,0.0156,1.250
466,4,69,0.296,0.000,0.0156,0.629
466,5,70,0.084,0.000,0.0154,1.248
466,6,71,0.385,0.000,0.0155,0.629
466,7,72,0.762,0.000,0.0154,1.248
466,8,73,0.510,0.000,0.0156,0.630
466,9,74,0.308,0.000,0.0154,1.249
466,10,75,0.441,0.000,0.0156,0.629
466,11,76,0.069,0.000,0.0154,0.623
466,12,77,0.609,1000.000,0.0110,0.621
466,13,78,0.503,19.442,0.0110,1.944
467,0,66,0.236,0.000,0.0156,1.249
467,1,67,0.398,0.000,0.0157,0.631
467,2,68,0.345,0.000,0.0156,1.250
467,3,69,0.937,0.000,0.0156,0.629
467,4,70,0.390,0.000,0.0154,1.248
467,5,71,1.466,0.000,0.0155,0.629
467,6,72,1.620,0.000,0.0154,1.248
467,7,73,1.578,0.000,0.0156,0.630
467,8,74,0.516,0.000,0.0154,1.249
467,9,75,1.288,0.000,0.0156,0.629
467,10,76,0.502,0.000,0.0154,0.623
467,11,77,1.438,1000.000,0.0110,0.621
467,12,78,1.021,19.442,0.0110,1.944
468,0,67,0.279,0.000,0.0157,0.631
468,1,68,0.471,0.000,0.0156,1.250
468,2,69,0.477,0.000,0.0156,0.629
468,3,70,0.464,0.000,0.0154,1.248
468,4,71,0.820,0.000,0.0155,0.629
468,5,72,0.718,0.000,0.0154,1.248
468,6,73,0.483,0.000,0.0156,0.630
468,7,74,0.960,0.000,0.0154,1.249
468,8,75,0.429,0.000,0.0156,0.629
468,9,76,0.652,0.000,0.0154,0.623
468,10,77,1.161,1000.000,0.0110,0.621
468,11,78,0.828,19.442,0.0110,1.944
469,0,68,0.492,0.000,0.0156,1.250
469,1,69,0.482,0.000,0.0156,0.629
469,2,70,0.466,0.000,0.0154,1.248
469,3,71,0.284,0.000,0.0155,0.629
469,4,72,0.458,0.000,0.0154,1.248
469,5,73,0.133,0.000,0.0156,0.630
469,6,74,0.132,0.000,0.0154,1.249
469,7,75,0.292,0.000,0.0156,0.629
469,8,76,0.490,0.000,0.0154,0.623
469,9,77,0.080,1000.000,0.0110,0.621
469,10,78,0.155,19.442,0.0110,1.944
470,0,69,0.480,0.000,0.0156,0.629
470,1,70,0.653,0.000,0.0154,1.248
470,2,71,0.354,0.000,0.0155,0.629
470,3,72,0.494,0.000,0.0154,1.248
470,4,73,0.428,0.000,0.0156,0.630
470,5,74,0.618,0.000,0.0154,1.249
470,6,75,0.424,0.000,0.0156,0.629
470,7,76,0.554,0.000,0.0154,0.623
470,8,77,0.834,1000.000,0.0110,0.621
470,9,78,0.457,19.442,0.0110,1.944
471,0,70,0.845,0.000,0.0154,1.248
471,1,71,0.278,0.000,0.0155,0.629
471,2,72,0.118,0.000,0.0154,1.248
471,3,73,0.370,0.000,0.0156,0.630
471,4,74,0.635,0.000,0.0154,1.249
471,5,75,0.249,0.000,0.0156,0.629
471,6,76,0.415,0.000,0.0154,0.623
471,7,77,0.923,1000.000,0.0110,0.621
471,8,78,0.416,19.442,0.0110,1.944
472,0,71,0.461,0.000,0.0155,0.629
472,1,72,0.875,0.000,0.0154,1.248
472,2,73,1.788,0.000,0.0156,0.630
472,3,74,0.208,0.000,0.0154,1.249
472,4,75,1.395,0.000,0.0156,0.629
472,5,76,0.871,0.000,0.0154,0.623
472,6,77,1.286,1000.000,0.0110,0.621
472,7,78,1.498,19.442,0.0110,1.944
473,0,72,0.448,0.000,0.0154,1.248
473,1,73,0.400,0.000,0.0156,0.630
473,2,74,0.347,0.000,0.0154,1.249
473,3,75,0.441,0.000,0.0156,0.629
473,4,76,0.874,0.000,0.0154,0.623
473,5,77,0.793,1000.000,0.0110,0.621
473,6,78,0.792,19.442,0.0110,1.944
474,0,73,0.402,0.000,0.0156,0.630
474,1,74,0.424,0.000,0.0154,1.249
474,2,75,0.626,0.000,0.0156,0.629
474,3,76,0.948,0.000,0.0154,0.623
474,4,77,1.032,1000.000,0.0110,0.621
474,5,78,0.515,19.442,0.0110,1.944
475,0,74,0.683,0.000,0.0154,1.249
475,1,75,0.381,0.000,0.0156,0.629
475,2,76,1.219,0.000,0.0154,0.623
475,3,77,0.467,1000.000,0.0110,0.621
475,4,78,2.027,19.442,0.0110,1.944
476,0,75,0.551,0.000,0.0156,0.629
476,1,76,0.830,0.000,0.0154,0.623
476,2,77,0.776,1000.000,0.0110,0.621
476,3,78,0.921,19.442,0.0110,1.944
477,0,76,0.825,0.000,0.0154,0.623
477,1,77,1.227,1000.000,0.0110,0.621
477,2,78,1.217,19.442,0.0110,1.944
478,0,77,0.997,1000.000,0.0110,0.621
478,1,78,3.292,19.442,0.0110,1.944
479,0,78,1.877,19.442,0.0110,1.944
481,0,0,0.403,1000.000,0.0107,1.747
481,1,1,0.799,33.518,0.0118,3.352
481,2,2,0.913,33.558,2.7132,3.356
481,3,3,0.339,1596.026,0.0137,159.603
481,4,4,1.056,1494.033,6.3739,149.403
481,5,5,1.678,956.106,4.4877,95.611
481,6,6,1.418,484.400,2.4004,48.440
481,7,7,0.336,0.020,0.0298,0.002
481,8,8,0.714,0.000,0.0304,0.000
481,9,9,0.614,0.000,0.0304,0.000
481,10,10,0.744,0.000,0.0304,0.000
481,11,11,0.574,0.000,0.0304,0.000
481,12,12,0.386,0.000,0.0304,0.000
481,13,13,1.201,0.000,0.0304,0.000
481,14,14,0.111,0.000,0.0304,0.000
481,15,15,0.219,0.000,0.0304,0.000
482,0,1,3.693,33.518,0.0118,3.352
482,1,2,3.530,33.558,2.7132,3.356
482,2,3,2.647,1596.026,0.0137,159.603
482,3,4,4.163,1494.033,6.3739,149.403
482,4,5,1.077,956.106,4.4877,95.611
482,5,6,3.031,484.400,2.4004,48.440
482,6,7,2.670,0.020,0.0298,0.002
482,7,8,3.197,0.000,0.0304,0.000
482,8,9,3.738,0.000,0.0304,0.000
482,9,10,4.672,0.000,0.0304,0.000
482,10,11,1.190,0.000,0.0304,0.000
482,11,12,1.044,0.000,0.0304,0.000
482,12,13,3.313,0.000,0.0304,0.000
482,13,14,1.634,0.000,0.0304,0.000
482,14,15,2.979,0.000,0.0304,0.000
482,15,16,1.472,3806.015,0.0304,0.000
483,0,2,1.202,33.558,2.7132,3.356
483,1,3,1.355,1596.026,0.0137,159.603
483,2,4,1.266,1494.033,6.3739,149.403
483,3,5,0.987,956.106,4.4877,95.611
483,4,6,4.575,484.400,2.4004,48.440
483,5,7,1.603,0.020,0.0298,0.002
483,6,8,1.466,0.000,0.0304,0.000
483,7,9,1.157,0.000,0.0304,0.000
483,8,10,1.074,0.000,0.0304,0.000
483,9,11,1.510,0.000,0.0304,0.000
483,10,12,0.642,0.000,0.0304,0.000
483,11,13,0.882,0.000,0.0304,0.000
483,12,14,1.411,0.000,0.0304,0.000
483,13,15,2.290,0.000,0.0304,0.000
483,14,16,4.664,3806.015,0.0304,0.000
483,15,17,1.529,0.000,0.0304,380.601
484,0,3,1.824,1596.026,0.0137,159.603
484,1,4,1.572,1494.033,6.3739,149.403
484,2,5,4.675,956.106,4.4877,95.611
484,3,6,4.911,484.400,2.4004,48.440
484,4,7,1.344,0.020,0.0298,0.002
484,5,8,1.087,0.000,0.0304,0.000
484,6,9,0.846,0.000,0.0304,0.000
484,7,10,0.584,0.000,0.0304,0.000
484,8,11,0.404,0.000,0.0304,0.000
484,9,12,0.369,0.000,0.0304,0.000
484,10,13,0.929,0.000,0.0304,0.000
484,11,14,0.236,0.000,0.0304,0.000
484,12,15,0.914,0.000,0.0304,0.000
484,13,16,1.577,3806.015,0.0304,0.000
484,14,17,2.797,0.000,0.0304,380.601
484,15,18,0.591,0.000,0.0304,201.316
485,0,4,1.219,1494.033,6.3739,149.403
485,1,5,0.452,956.106,4.4877,95.611
485,2,6,3.797,484.400,2.4004,48.440
485,3,7,3.577,0.020,0.0298,0.002
485,4,8,1.089,0.000,0.0304,0.000
485,5,9,1.181,0.000,0.0304,0.000
485,6,10,1.142,0.000,0.0304,0.000
485,7,11,0.984,0.000,0.0304,0.000
485,8,12,0.820,0.000,0.0304,0.000
485,9,13,1.364,0.000,0.0304,0.000
485,10,14,0.542,0.000,0.0304,0.000
485,11,15,1.501,0.000,0.0304,0.000
485,12,16,0.847,3806.015,0.0304,0.000
485,13,17,0.777,0.000,0.0304,380.601
485,14,18,0.980,0.000,0.0304,201.316
485,15,19,0.478,0.000,5.7607,76.420
486,0,5,2.717,956.106,4.4877,95.611
486,1,6,8.089,484.400,2.4004,48.440
486,2,7,1.264,0.020,0.0298,0.002
486,3,8,1.079,0.000,0.0304,0.000
486,4,9,1.546,0.000,0.0304,0.000
486,5,10,0.396,0.000,0.0304,0.000
486,6,11,0.549,0.000,0.0304,0.000
486,7,12,0.256,0.000,0.0304,0.000
486,8,13,0.773,0.000,0.0304,0.000
486,9,14,0.675,0.000,0.0304,0.000
486,10,15,0.449,0.000,0.0304,0.000
486,11,16,0.796,3806.015,0.0304,0.000
486,12,17,0.861,0.000,0.0304,380.601
486,13,18,0.608,0.000,0.0304,201.316
486,14,19,0.694,0.000,5.7607,76.420
486,15,20,0.727,258.819,3.6098,0.966
487,0,6,1.216,484.400,2.4004,48.440
487,1,7,0.767,0.020,0.0298,0.002
487,2,8,0.216,0.000,0.0304,0.000
487,3,9,0.658,0.000,0.0304,0.000
487,4,10,0.377,0.000,0.0304,0.000
487,5,11,0.315,0.000,0.0304,0.000
487,6,12,0.694,0.000,0.0304,0.000
487,7,13,0.653,0.000,0.0304,0.000
487,8,14,0.818,0.000,0.0304,0.000
487,9,15,0.503,0.000,0.0304,0.000
487,10,16,0.279,3806.015,0.0304,0.000
487,11,17,0.504,0.000,0.0304,380.601
487,12,18,0.963,0.000,0.0304,201.316
487,13,19,0.472,0.000,5.7607,76.420
487,14,20,0.957,258.819,3.6098,0.966
487,15,21,0.223,0.000,0.3203,26.388
488,0,7,1.901,0.020,0.0298,0.002
488,1,8,0.648,0.000,0.0304,0.000
488,2,9,0.572,0.000,0.0304,0.000
488,3,10,0.436,0.000,0.0304,0.000
488,4,11,0.904,0.000,0.0304,0.000
488,5,12,0.291,0.000,0.0304,0.000
488,6,13,0.153,0.000,0.0304,0.000
488,7,14,0.677,0.000,0.0304,0.000
488,8,15,1.155,0.000,0.0304,0.000
488,9,16,1.150,3806.015,0.0304,0.000
488,10,17,0.785,0.000,0.0304,380.601
488,11,18,0.890,0.000,0.0304,201.316
488,12,19,0.462,0.000,5.7607,76.420
488,13,20,1.040,258.819,3.6098,0.966
488,14,21,2.389,0.000,0.3203,26.388
488,15,22,0.540,241.181,0.0140,2.600
489,0,8,0.532,0.000,0.0304,0.000
489,1,9,0.629,0.000,0.0304,0.000
489,2,10,0.599,0.000,0.0304,0.000
489,3,11,0.707,0.000,0.0304,0.000
489,4,12,1.180,0.000,0.0304,0.000
489,5,13,0.625,0.000,0.0304,0.000
489,6,14,0.219,0.000,0.0304,0.000
489,7,15,0.868,0.000,0.0304,0.000
489,8,16,0.193,3806.015,0.0304,0.000
489,9,17,0.872,0.000,0.0304,380.601
489,10,18,0.364,0.000,0.0304,201.316
489,11,19,0.541,0.000,5.7607,76.420
489,12,20,0.893,258.819,3.6098,0.966
489,13,21,0.553,0.000,0.3203,26.388
489,14,22,0.362,241.181,0.0140,2.600
489,15,23,3.308,0.000,0.0135,23.894
490,0,9,1.078,0.000,0.0304,0.000
490,1,10,0.281,0.000,0.0304,0.000
490,2,11,0.973,0.000,0.0304,0.000
490,3,12,0.710,0.000,0.0304,0.000
490,4,13,0.343,0.000,0.0304,0.000
490,5,14,0.991,0.000,0.0304,0.000
490,6,15,1.186,0.000,0.0304,0.000
490,7,16,1.368,3806.015,0.0304,0.000
490,8,17,0.986,0.000,0.0304,380.601
490,9,18,0.466,0.000,0.0304,201.316
490,10,19,0.848,0.000,5.7607,76.420
490,11,20,0.879,258.819,3.6098,0.966
490,12,21,0.659,0.000,0.3203,26.388
490,13,22,0.178,241.181,0.0140,2.600
490,14,23,0.799,0.000,0.0135,23.894
490,15,24,0.810,207.107,0.0135,3.322
491,0,10,0.765,0.000,0.0304,0.000
491,1,11,0.680,0.000,0.0304,0.000
491,2,12,1.678,0.000,0.0304,0.000
491,3,13,0.691,0.000,0.0304,0.000
491,4,14,0.505,0.000,0.0304,0.000
491,5,15,1.790,0.000,0.0304,0.000
491,6,16,1.379,3806.015,0.0304,0.000
491,7,17,0.293,0.000,0.0304,380.601
491,8,18,1.046,0.000,0.0304,201.316
491,9,19,1.271,0.000,5.7607,76.420
491,10,20,0.803,258.819,3.6098,0.966
491,11,21,0.817,0.000,0.3203,26.388
491,12,22,0.380,241.181,0.0140,2.600
491,13,23,0.357,0.000,0.0135,23.894
491,14,24,0.440,207.107,0.0135,3.322
491,15,25,0.803,158.919,0.0128,20.201
492,0,11,1.936,0.000,0.0304,0.000
492,1,12,4.307,0.000,0.0304,0.000
492,2,13,0.858,0.000,0.0304,0.000
492,3,14,0.787,0.000,0.0304,0.000
492,4,15,1.148,0.000,0.0304,0.000
492,5,16,0.890,3806.015,0.0304,0.000
492,6,17,0.277,0.000,0.0304,380.601
492,7,18,1.498,0.000,0.0304,201.316
492,8,19,1.383,0.000,5.7607,76.420
492,9,20,1.121,258.819,3.6098,0.966
492,10,21,2.316,0.000,0.3203,26.388
492,11,22,0.737,241.181,0.0140,2.600
492,12,23,3.445,0.000,0.0135,23.894
492,13,24,1.143,207.107,0.0135,3.322
492,14,25,1.549,158.919,0.0128,20.201
492,15,26,4.605,99.900,0.0128,15.355
493,0,12,0.952,0.000,0.0304,0.000
493,1,13,1.074,0.000,0.0304,0.000
493,2,14,0.843,0.000,0.0304,0.000
493,3,15,0.547,0.000,0.0304,0.000
493,4,16,1.345,3806.015,0.0304,0.000
493,5,17,1.446,0.000,0.0304,380.601
493,6,18,0.438,0.000,0.0304,201.316
493,7,19,0.451,0.000,5.7607,76.420
493,8,20,0.910,258.819,3.6098,0.966
493,9,21,0.498,0.000,0.3203,26.388
493,10,22,0.462,241.181,0.0140,2.600
493,11,23,0.604,0.000,0.0135,23.894
493,12,24,1.349,207.107,0.0135,3.322
493,13,25,0.389,158.919,0.0128,20.201
493,14,26,0.604,99.900,0.0128,15.355
493,15,27,1.638,34.075,0.0122,9.606
494,0,13,2.816,0.000,0.0304,0.000
494,1,14,1.521,0.000,0.0304,0.000
494,2,15,1.041,0.000,0.0304,0.000
494,3,16,379.267,3806.015,0.0304,0.000
494,4,17,1.280,0.000,0.0304,380.601
494,5,18,0.617,0.000,0.0304,201.316
494,6,19,0.898,0.000,5.7607,76.420
494,7,20,26.137,258.819,3.6098,0.966
494,8,21,1.118,0.000,0.3203,26.388
494,9,22,23.860,241.181,0.0140,2.600
494,10,23,1.278,0.000,0.0135,23.894
494,11,24,20.631,207.107,0.0135,3.322
494,12,25,15.662,158.919,0.0128,20.201
494,13,26,9.945,99.900,0.0128,15.355
494,14,27,3.062,34.075,0.0122,9.606
494,15,28,1.346,0.000,0.0117,3.239
495,0,14,0.758,0.000,0.0304,0.000
495,1,15,0.559,0.000,0.0304,0.000
495,2,16,0.903,3806.015,0.0304,0.000
495,3,17,0.994,0.000,0.0304,380.601
495,4,18,0.659,0.000,0.0304,201.316
495,5,19,0.491,0.000,5.7607,76.420
495,6,20,0.561,258.819,3.6098,0.966
495,7,21,0.292,0.000,0.3203,26.388
495,8,22,0.802,241.181,0.0140,2.600
495,9,23,0.117,0.000,0.0135,23.894
495,10,24,0.336,207.107,0.0135,3.322
495,11,25,0.720,158.919,0.0128,20.201
495,12,26,0.632,99.900,0.0128,15.355
