sample_idx,t,abs_frame,pos_err_mm,ee_speed_mm_s,joint_vel_norm,control_lag_mm
329,5,26,0.569,0.000,0.1090,3.381
329,6,27,0.807,0.000,0.1093,3.381
329,7,28,2.822,0.000,0.1090,3.381
329,8,29,0.754,0.000,0.1091,3.381
329,9,30,0.948,0.000,0.1094,3.381
329,10,31,0.927,0.000,0.1096,3.381
329,11,32,1.270,0.000,0.1088,3.380
329,12,33,1.250,0.000,0.1094,3.380
329,13,34,1.104,1000.000,0.1090,3.380
329,14,35,1.836,0.000,0.1089,14.184
329,15,36,2.311,1028.262,1.1468,1.469
330,0,22,0.679,34.075,0.0132,9.468
330,1,23,0.702,0.000,0.0126,3.199
330,2,24,0.367,0.000,0.0122,3.420
330,3,25,0.324,0.000,0.1066,3.380
330,4,26,0.835,0.000,0.1090,3.381
330,5,27,0.699,0.000,0.1093,3.381
330,6,28,0.129,0.000,0.1090,3.381
330,7,29,0.932,0.000,0.1091,3.381
330,8,30,0.458,0.000,0.1094,3.381
330,9,31,0.337,0.000,0.1096,3.381
330,10,32,0.485,0.000,0.1088,3.380
330,11,33,0.513,0.000,0.1094,3.380
330,12,34,0.431,1000.000,0.1090,3.380
330,13,35,1.106,0.000,0.1089,14.184
330,14,36,2.960,1028.262,1.1468,1.469
330,15,37,0.443,0.000,0.2310,122.905
331,0,23,0.841,0.000,0.0126,3.199
331,1,24,1.733,0.000,0.0122,3.420
331,2,25,0.506,0.000,0.1066,3.380
331,3,26,0.614,0.000,0.1090,3.381
331,4,27,0.384,0.000,0.1093,3.381
331,5,28,0.984,0.000,0.1090,3.381
331,6,29,0.822,0.000,0.1091,3.381
331,7,30,0.596,0.000,0.1094,3.381
331,8,31,0.046,0.000,0.1096,3.381
331,9,32,0.573,0.000,0.1088,3.380
331,10,33,0.702,0.000,0.1094,3.380
331,11,34,1.325,1000.000,0.1090,3.380
331,12,35,0.696,0.000,0.1089,14.184
331,13,36,0.372,1028.262,1.1468,1.469
331,14,37,1.295,0.000,0.2310,122.905
331,15,38,1.482,0.000,4.4413,49.646
332,0,24,1.027,0.000,0.0122,3.420
332,1,25,1.826,0.000,0.1066,3.380
332,2,26,0.419,0.000,0.1090,3.381
332,3,27,0.222,0.000,0.1093,3.381
332,4,28,0.558,0.000,0.1090,3.381
332,5,29,0.304,0.000,0.1091,3.381
332,6,30,0.363,0.000,0.1094,3.381
332,7,31,1.564,0.000,0.1096,3.381
332,8,32,0.208,0.000,0.1088,3.380
332,9,33,1.236,0.000,0.1094,3.380
332,10,34,0.757,1000.000,0.1090,3.380
332,11,35,1.706,0.000,0.1089,14.184
332,12,36,2.114,1028.262,1.1468,1.469
332,13,37,1.045,0.000,0.2310,122.905
332,14,38,1.167,0.000,4.4413,49.646
332,15,39,1.406,0.000,2.4558,20.998
333,0,25,0.351,0.000,0.1066,3.380
333,1,26,0.231,0.000,0.1090,3.381
333,2,27,0.799,0.000,0.1093,3.381
333,3,28,0.437,0.000,0.1090,3.381
333,4,29,0.575,0.000,0.1091,3.381
333,5,30,0.886,0.000,0.1094,3.381
333,6,31,0.439,0.000,0.1096,3.381
333,7,32,0.427,0.000,0.1088,3.380
333,8,33,0.726,0.000,0.1094,3.380
333,9,34,0.706,1000.000,0.1090,3.380
333,10,35,1.007,0.000,0.1089,14.184
333,11,36,0.934,1028.262,1.1468,1.469
333,12,37,0.800,0.000,0.2310,122.905
333,13,38,1.285,0.000,4.4413,49.646
333,14,39,1.008,0.000,2.4558,20.998
333,15,40,0.725,0.000,0.5840,11.969
334,0,26,1.533,0.000,0.1090,3.381
334,1,27,1.371,0.000,0.1093,3.381
334,2,28,2.124,0.000,0.1090,3.381
334,3,29,1.824,0.000,0.1091,3.381
334,4,30,2.213,0.000,0.1094,3.381
334,5,31,1.463,0.000,0.1096,3.381
334,6,32,2.724,0.000,0.1088,3.380
334,7,33,1.936,0.000,0.1094,3.380
334,8,34,2.773,1000.000,0.1090,3.380
334,9,35,1.692,0.000,0.1089,14.184
334,10,36,4.949,1028.262,1.1468,1.469
334,11,37,1.786,0.000,0.2310,122.905
334,12,38,1.060,0.000,4.4413,49.646
334,13,39,1.275,0.000,2.4558,20.998
334,14,40,1.301,0.000,0.5840,11.969
334,15,41,0.956,0.000,0.6261,2.172
335,0,27,0.653,0.000,0.1093,3.381
335,1,28,1.131,0.000,0.1090,3.381
335,2,29,1.811,0.000,0.1091,3.381
335,3,30,0.943,0.000,0.1094,3.381
335,4,31,1.414,0.000,0.1096,3.381
335,5,32,1.547,0.000,0.1088,3.380
335,6,33,2.397,0.000,0.1094,3.380
335,7,34,7.227,1000.000,0.1090,3.380
335,8,35,3.195,0.000,0.1089,14.184
335,9,36,5.736,1028.262,1.1468,1.469
335,10,37,1.740,0.000,0.2310,122.905
335,11,38,0.493,0.000,4.4413,49.646
335,12,39,1.546,0.000,2.4558,20.998
335,13,40,0.656,0.000,0.5840,11.969
335,14,41,1.147,0.000,0.6261,2.172
335,15,42,0.776,0.000,0.6542,1.302
336,0,28,1.066,0.000,0.1090,3.381
336,1,29,0.496,0.000,0.1091,3.381
336,2,30,0.295,0.000,0.1094,3.381
336,3,31,0.711,0.000,0.1096,3.381
336,4,32,0.785,0.000,0.1088,3.380
336,5,33,0.825,0.000,0.1094,3.380
336,6,34,101.159,1000.000,0.1090,3.380
336,7,35,2.992,0.000,0.1089,14.184
336,8,36,102.003,1028.262,1.1468,1.469
336,9,37,0.837,0.000,0.2310,122.905
336,10,38,0.426,0.000,4.4413,49.646
336,11,39,0.801,0.000,2.4558,20.998
336,12,40,0.431,0.000,0.5840,11.969
336,13,41,0.290,0.000,0.6261,2.172
336,14,42,0.563,0.000,0.6542,1.302
336,15,43,0.620,0.000,0.1591,1.301
337,0,29,3.809,0.000,0.1091,3.381
337,1,30,0.680,0.000,0.1094,3.381
337,2,31,0.742,0.000,0.1096,3.381
337,3,32,0.974,0.000,0.1088,3.380
337,4,33,1.266,0.000,0.1094,3.380
337,5,34,96.158,1000.000,0.1090,3.380
337,6,35,0.395,0.000,0.1089,14.184
337,7,36,101.733,1028.262,1.1468,1.469
337,8,37,0.495,0.000,0.2310,122.905
337,9,38,0.775,0.000,4.4413,49.646
337,10,39,0.566,0.000,2.4558,20.998
337,11,40,0.855,0.000,0.5840,11.969
337,12,41,1.974,0.000,0.6261,2.172
337,13,42,0.881,0.000,0.6542,1.302
337,14,43,0.259,0.000,0.1591,1.301
337,15,44,0.866,0.000,0.1589,1.302
338,0,30,0.747,0.000,0.1094,3.381
338,1,31,1.116,0.000,0.1096,3.381
338,2,32,0.637,0.000,0.1088,3.380
338,3,33,1.723,0.000,0.1094,3.380
338,4,34,100.126,1000.000,0.1090,3.380
338,5,35,5.155,0.000,0.1089,14.184
338,6,36,102.970,1028.262,1.1468,1.469
338,7,37,1.116,0.000,0.2310,122.905
338,8,38,0.415,0.000,4.4413,49.646
338,9,39,0.816,0.000,2.4558,20.998
338,10,40,0.594,0.000,0.5840,11.969
338,11,41,1.126,0.000,0.6261,2.172
338,12,42,1.426,0.000,0.6542,1.302
338,13,43,1.601,0.000,0.1591,1.301
338,14,44,0.424,0.000,0.1589,1.302
338,15,45,1.142,0.000,0.1593,1.302
339,0,31,0.635,0.000,0.1096,3.381
339,1,32,0.811,0.000,0.1088,3.380
339,2,33,0.668,0.000,0.1094,3.380
339,3,34,100.262,1000.000,0.1090,3.380
339,4,35,1.075,0.000,0.1089,14.184
339,5,36,101.685,1028.262,1.1468,1.469
339,6,37,0.726,0.000,0.2310,122.905
339,7,38,0.681,0.000,4.4413,49.646
339,8,39,1.234,0.000,2.4558,20.998
339,9,40,0.363,0.000,0.5840,11.969
339,10,41,0.569,0.000,0.6261,2.172
339,11,42,0.335,0.000,0.6542,1.302
339,12,43,0.704,0.000,0.1591,1.301
339,13,44,1.065,0.000,0.1589,1.302
339,14,45,4.224,0.000,0.1593,1.302
339,15,46,0.543,0.000,0.1601,1.302
340,0,32,0.398,0.000,0.1088,3.380
340,1,33,0.532,0.000,0.1094,3.380
340,2,34,0.397,1000.000,0.1090,3.380
340,3,35,0.842,0.000,0.1089,14.184
340,4,36,0.974,1028.262,1.1468,1.469
340,5,37,0.935,0.000,0.2310,122.905
340,6,38,0.885,0.000,4.4413,49.646
340,7,39,0.677,0.000,2.4558,20.998
340,8,40,0.512,0.000,0.5840,11.969
340,9,41,0.695,0.000,0.6261,2.172
340,10,42,0.349,0.000,0.6542,1.302
340,11,43,0.860,0.000,0.1591,1.301
340,12,44,0.685,0.000,0.1589,1.302
340,13,45,0.655,0.000,0.1593,1.302
340,14,46,0.564,0.000,0.1601,1.302
340,15,47,0.558,0.000,0.1602,1.302
341,0,33,0.760,0.000,0.1094,3.380
341,1,34,99.771,1000.000,0.1090,3.380
341,2,35,0.775,0.000,0.1089,14.184
341,3,36,102.327,1028.262,1.1468,1.469
341,4,37,0.467,0.000,0.2310,122.905
341,5,38,0.276,0.000,4.4413,49.646
341,6,39,0.794,0.000,2.4558,20.998
341,7,40,0.789,0.000,0.5840,11.969
341,8,41,0.741,0.000,0.6261,2.172
341,9,42,0.649,0.000,0.6542,1.302
341,10,43,0.275,0.000,0.1591,1.301
341,11,44,0.727,0.000,0.1589,1.302
341,12,45,0.830,0.000,0.1593,1.302
341,13,46,0.570,0.000,0.1601,1.302
341,14,47,0.666,0.000,0.1602,1.302
341,15,48,0.394,0.000,0.1603,1.302
342,0,34,3.328,1000.000,0.1090,3.380
342,1,35,1.684,0.000,0.1089,14.184
342,2,36,3.216,1028.262,1.1468,1.469
342,3,37,0.655,0.000,0.2310,122.905
342,4,38,0.275,0.000,4.4413,49.646
342,5,39,0.550,0.000,2.4558,20.998
342,6,40,0.529,0.000,0.5840,11.969
342,7,41,0.664,0.000,0.6261,2.172
342,8,42,0.679,0.000,0.6542,1.302
342,9,43,0.508,0.000,0.1591,1.301
342,10,44,0.944,0.000,0.1589,1.302
342,11,45,1.236,0.000,0.1593,1.302
342,12,46,0.399,0.000,0.1601,1.302
342,13,47,1.047,0.000,0.1602,1.302
342,14,48,0.148,0.000,0.1603,1.302
342,15,49,0.303,0.000,0.1605,1.302
343,0,35,2.113,0.000,0.1089,14.184
343,1,36,1.293,1028.262,1.1468,1.469
343,2,37,0.726,0.000,0.2310,122.905
343,3,38,0.399,0.000,4.4413,49.646
343,4,39,0.395,0.000,2.4558,20.998
343,5,40,1.994,0.000,0.5840,11.969
343,6,41,0.837,0.000,0.6261,2.172
343,7,42,0.643,0.000,0.6542,1.302
343,8,43,0.478,0.000,0.1591,1.301
343,9,44,0.608,0.000,0.1589,1.302
343,10,45,0.603,0.000,0.1593,1.302
343,11,46,0.667,0.000,0.1601,1.302
343,12,47,0.404,0.000,0.1602,1.302
343,13,48,0.191,0.000,0.1603,1.302
343,14,49,0.602,0.000,0.1605,1.302
343,15,50,0.813,0.000,0.1616,1.302
344,0,36,2.038,1028.262,1.1468,1.469
344,1,37,0.665,0.000,0.2310,122.905
344,2,38,0.693,0.000,4.4413,49.646
344,3,39,1.083,0.000,2.4558,20.998
344,4,40,0.829,0.000,0.5840,11.969
344,5,41,0.478,0.000,0.6261,2.172
344,6,42,0.658,0.000,0.6542,1.302
344,7,43,0.607,0.000,0.1591,1.301
344,8,44,0.579,0.000,0.1589,1.302
344,9,45,0.759,0.000,0.1593,1.302
344,10,46,0.633,0.000,0.1601,1.302
344,11,47,0.941,0.000,0.1602,1.302
344,12,48,1.094,0.000,0.1603,1.302
344,13,49,0.716,0.000,0.1605,1.302
344,14,50,0.937,0.000,0.1616,1.302
344,15,51,8.757,258.820,0.1611,1.303
345,0,37,0.952,0.000,0.2310,122.905
345,1,38,0.755,0.000,4.4413,49.646
345,2,39,0.531,0.000,2.4558,20.998
345,3,40,0.357,0.000,0.5840,11.969
345,4,41,0.348,0.000,0.6261,2.172
345,5,42,0.561,0.000,0.6542,1.302
345,6,43,0.390,0.000,0.1591,1.301
345,7,44,0.353,0.000,0.1589,1.302
345,8,45,0.194,0.000,0.1593,1.302
345,9,46,0.829,0.000,0.1601,1.302
345,10,47,0.486,0.000,0.1602,1.302
345,11,48,0.440,0.000,0.1603,1.302
345,12,49,0.814,0.000,0.1605,1.302
345,13,50,0.929,0.000,0.1616,1.302
345,14,51,6.571,258.820,0.1611,1.303
345,15,52,8.668,0.000,0.1613,25.828
346,0,38,1.844,0.000,4.4413,49.646
346,1,39,1.786,0.000,2.4558,20.998
346,2,40,1.221,0.000,0.5840,11.969
346,3,41,1.970,0.000,0.6261,2.172
346,4,42,2.114,0.000,0.6542,1.302
346,5,43,0.674,0.000,0.1591,1.301
346,6,44,0.849,0.000,0.1589,1.302
346,7,45,1.787,0.000,0.1593,1.302
346,8,46,3.500,0.000,0.1601,1.302
346,9,47,2.046,0.000,0.1602,1.302
346,10,48,0.986,0.000,0.1603,1.302
346,11,49,0.814,0.000,0.1605,1.302
346,12,50,2.629,0.000,0.1616,1.302
346,13,51,3.923,258.820,0.1611,1.303
346,14,52,7.023,0.000,0.1613,25.828
346,15,53,3.247,241.181,0.1587,4.911
347,0,39,0.521,0.000,2.4558,20.998
347,1,40,0.270,0.000,0.5840,11.969
347,2,41,0.411,0.000,0.6261,2.172
347,3,42,0.522,0.000,0.6542,1.302
347,4,43,0.425,0.000,0.1591,1.301
347,5,44,0.415,0.000,0.1589,1.302
347,6,45,0.443,0.000,0.1593,1.302
347,7,46,0.350,0.000,0.1601,1.302
347,8,47,0.415,0.000,0.1602,1.302
347,9,48,0.667,0.000,0.1603,1.302
347,10,49,0.374,0.000,0.1605,1.302
347,11,50,0.932,0.000,0.1616,1.302
347,12,51,0.687,258.820,0.1611,1.303
347,13,52,2.277,0.000,0.1613,25.828
347,14,53,0.345,241.181,0.1587,4.911
347,15,54,1.621,0.000,0.1763,23.281
348,0,40,0.412,0.000,0.5840,11.969
348,1,41,0.538,0.000,0.6261,2.172
348,2,42,0.782,0.000,0.6542,1.302
348,3,43,1.252,0.000,0.1591,1.301
348,4,44,0.566,0.000,0.1589,1.302
348,5,45,0.276,0.000,0.1593,1.302
348,6,46,0.693,0.000,0.1601,1.302
348,7,47,0.628,0.000,0.1602,1.302
348,8,48,1.230,0.000,0.1603,1.302
348,9,49,1.323,0.000,0.1605,1.302
348,10,50,1.378,0.000,0.1616,1.302
348,11,51,1.125,258.820,0.1611,1.303
348,12,52,5.667,0.000,0.1613,25.828
348,13,53,3.165,241.181,0.1587,4.911
348,14,54,3.687,0.000,0.1763,23.281
348,15,55,1.719,207.107,0.1759,5.123
349,0,41,0.793,0.000,0.6261,2.172
349,1,42,0.881,0.000,0.6542,1.302
349,2,43,0.500,0.000,0.1591,1.301
349,3,44,1.143,0.000,0.1589,1.302
349,4,45,1.055,0.000,0.1593,1.302
349,5,46,1.398,0.000,0.1601,1.302
349,6,47,0.500,0.000,0.1602,1.302
349,7,48,0.440,0.000,0.1603,1.302
349,8,49,0.683,0.000,0.1605,1.302
349,9,50,0.624,0.000,0.1616,1.302
349,10,51,0.860,258.820,0.1611,1.303
349,11,52,0.774,0.000,0.1613,25.828
349,12,53,0.719,241.181,0.1587,4.911
349,13,54,0.566,0.000,0.1763,23.281
349,14,55,0.919,207.107,0.1759,5.123
349,15,56,0.640,0.000,0.1707,19.559
350,0,42,0.432,0.000,0.6542,1.302
350,1,43,0.510,0.000,0.1591,1.301
350,2,44,0.250,0.000,0.1589,1.302
350,3,45,0.392,0.000,0.1593,1.302
350,4,46,0.682,0.000,0.1601,1.302
350,5,47,0.606,0.000,0.1602,1.302
350,6,48,0.362,0.000,0.1603,1.302
350,7,49,0.532,0.000,0.1605,1.302
350,8,50,0.325,0.000,0.1616,1.302
350,9,51,1.669,258.820,0.1611,1.303
350,10,52,3.948,0.000,0.1613,25.828
350,11,53,1.647,241.181,0.1587,4.911
350,12,54,3.004,0.000,0.1763,23.281
350,13,55,2.203,207.107,0.1759,5.123
350,14,56,2.568,0.000,0.1707,19.559
350,15,57,2.882,158.918,0.1703,4.176
351,0,43,0.278,0.000,0.1591,1.301
351,1,44,0.538,0.000,0.1589,1.302
351,2,45,0.995,0.000,0.1593,1.302
351,3,46,0.733,0.000,0.1601,1.302
351,4,47,1.168,0.000,0.1602,1.302
351,5,48,1.545,0.000,0.1603,1.302
351,6,49,0.381,0.000,0.1605,1.302
351,7,50,0.848,0.000,0.1616,1.302
351,8,51,2.010,258.820,0.1611,1.303
351,9,52,14.596,0.000,0.1613,25.828
351,10,53,5.306,241.181,0.1587,4.911
351,11,54,12.584,0.000,0.1763,23.281
351,12,55,4.098,207.107,0.1759,5.123
351,13,56,9.962,0.000,0.1707,19.559
351,14,57,3.537,158.918,0.1703,4.176
351,15,58,6.095,99.901,0.1750,14.860
352,0,44,0.641,0.000,0.1589,1.302
352,1,45,0.679,0.000,0.1593,1.302
352,2,46,0.493,0.000,0.1601,1.302
352,3,47,0.733,0.000,0.1602,1.302
352,4,48,0.469,0.000,0.1603,1.302
352,5,49,1.739,0.000,0.1605,1.302
352,6,50,1.386,0.000,0.1616,1.302
352,7,51,0.671,258.820,0.1611,1.303
352,8,52,0.855,0.000,0.1613,25.828
352,9,53,0.630,241.181,0.1587,4.911
352,10,54,0.493,0.000,0.1763,23.281
352,11,55,0.391,207.107,0.1759,5.123
352,12,56,0.854,0.000,0.1707,19.559
352,13,57,0.716,158.918,0.1703,4.176
352,14,58,2.981,99.901,0.1750,14.860
352,15,59,0.781,34.074,0.1747,9.375
353,0,45,0.455,0.000,0.1593,1.302
353,1,46,0.443,0.000,0.1601,1.302
353,2,47,0.178,0.000,0.1602,1.302
353,3,48,0.209,0.000,0.1603,1.302
353,4,49,0.946,0.000,0.1605,1.302
353,5,50,0.795,0.000,0.1616,1.302
353,6,51,0.230,258.820,0.1611,1.303
353,7,52,1.066,0.000,0.1613,25.828
353,8,53,0.421,241.181,0.1587,4.911
353,9,54,1.123,0.000,0.1763,23.281
353,10,55,0.232,207.107,0.1759,5.123
353,11,56,1.342,0.000,0.1707,19.559
353,12,57,0.428,158.918,0.1703,4.176
353,13,58,0.764,99.901,0.1750,14.860
353,14,59,0.982,34.074,0.1747,9.375
353,15,60,0.536,0.000,0.1758,3.395
354,0,46,0.395,0.000,0.1601,1.302
354,1,47,0.451,0.000,0.1602,1.302
354,2,48,0.740,0.000,0.1603,1.302
354,3,49,0.733,0.000,0.1605,1.302
354,4,50,0.562,0.000,0.1616,1.302
354,5,51,3.289,258.820,0.1611,1.303
354,6,52,1.377,0.000,0.1613,25.828
354,7,53,1.733,241.181,0.1587,4.911
354,8,54,2.895,0.000,0.1763,23.281
354,9,55,3.228,207.107,0.1759,5.123
354,10,56,3.490,0.000,0.1707,19.559
354,11,57,1.365,158.918,0.1703,4.176
354,12,58,1.229,99.901,0.1750,14.860
354,13,59,0.889,34.074,0.1747,9.375
354,14,60,0.481,0.000,0.1758,3.395
354,15,61,0.273,0.000,0.1777,1.318
355,0,47,1.401,0.000,0.1602,1.302
355,1,48,0.800,0.000,0.1603,1.302
355,2,49,0.971,0.000,0.1605,1.302
355,3,50,1.170,0.000,0.1616,1.302
355,4,51,3.295,258.820,0.1611,1.303
355,5,52,14.265,0.000,0.1613,25.828
355,6,53,6.241,241.181,0.1587,4.911
355,7,54,12.726,0.000,0.1763,23.281
355,8,55,4.476,207.107,0.1759,5.123
355,9,56,10.072,0.000,0.1707,19.559
355,10,57,3.469,158.918,0.1703,4.176
355,11,58,5.248,99.901,0.1750,14.860
355,12,59,3.336,34.074,0.1747,9.375
355,13,60,0.911,0.000,0.1758,3.395
355,14,61,1.658,0.000,0.1777,1.318
355,15,62,0.576,0.000,0.1780,1.318
356,0,48,2.186,0.000,0.1603,1.302
356,1,49,0.997,0.000,0.1605,1.302
356,2,50,0.922,0.000,0.1616,1.302
356,3,51,8.486,258.820,0.1611,1.303
356,4,52,13.736,0.000,0.1613,25.828
356,5,53,11.033,241.181,0.1587,4.911
356,6,54,13.827,0.000,0.1763,23.281
356,7,55,8.456,207.107,0.1759,5.123
356,8,56,9.239,0.000,0.1707,19.559
356,9,57,7.239,158.918,0.1703,4.176
356,10,58,2.690,99.901,0.1750,14.860
356,11,59,1.555,34.074,0.1747,9.375
356,12,60,1.434,0.000,0.1758,3.395
356,13,61,0.493,0.000,0.1777,1.318
356,14,62,1.157,0.000,0.1780,1.318
356,15,63,3.110,0.000,0.1782,1.319
357,0,49,0.403,0.000,0.1605,1.302
357,1,50,1.287,0.000,0.1616,1.302
357,2,51,1.453,258.820,0.1611,1.303
357,3,52,12.319,0.000,0.1613,25.828
357,4,53,3.652,241.181,0.1587,4.911
357,5,54,12.085,0.000,0.1763,23.281
357,6,55,2.847,207.107,0.1759,5.123
357,7,56,8.868,0.000,0.1707,19.559
357,8,57,3.286,158.918,0.1703,4.176
357,9,58,6.994,99.901,0.1750,14.860
357,10,59,3.283,34.074,0.1747,9.375
357,11,60,0.935,0.000,0.1758,3.395
357,12,61,0.970,0.000,0.1777,1.318
357,13,62,0.401,0.000,0.1780,1.318
357,14,63,0.572,0.000,0.1782,1.319
357,15,64,0.457,0.000,0.1782,1.319
358,0,50,0.515,0.000,0.1616,1.302
358,1,51,0.659,258.820,0.1611,1.303
358,2,52,4.755,0.000,0.1613,25.828
358,3,53,1.727,241.181,0.1587,4.911
358,4,54,6.460,0.000,0.1763,23.281
358,5,55,1.316,207.107,0.1759,5.123
358,6,56,3.455,0.000,0.1707,19.559
358,7,57,0.993,158.918,0.1703,4.176
358,8,58,1.852,99.901,0.1750,14.860
358,9,59,0.840,34.074,0.1747,9.375
358,10,60,0.850,0.000,0.1758,3.395
358,11,61,0.242,0.000,0.1777,1.318
358,12,62,0.671,0.000,0.1780,1.318
358,13,63,0.468,0.000,0.1782,1.319
358,14,64,2.005,0.000,0.1782,1.319
358,15,65,0.672,0.000,0.1785,1.319
359,0,51,0.451,258.820,0.1611,1.303
359,1,52,22.991,0.000,0.1613,25.828
359,2,53,0.831,241.181,0.1587,4.911
359,3,54,22.228,0.000,0.1763,23.281
359,4,55,1.239,207.107,0.1759,5.123
359,5,56,16.033,0.000,0.1707,19.559
359,6,57,2.278,158.918,0.1703,4.176
359,7,58,13.453,99.901,0.1750,14.860
359,8,59,9.975,34.074,0.1747,9.375
359,9,60,2.139,0.000,0.1758,3.395
359,10,61,0.647,0.000,0.1777,1.318
359,11,62,0.218,0.000,0.1780,1.318
359,12,63,0.671,0.000,0.1782,1.319
359,13,64,0.618,0.000,0.1782,1.319
359,14,65,0.298,0.000,0.1785,1.319
359,15,66,2.788,0.000,0.1784,1.319
360,0,52,19.105,0.000,0.1613,25.828
360,1,53,9.062,241.181,0.1587,4.911
360,2,54,16.121,0.000,0.1763,23.281
360,3,55,6.656,207.107,0.1759,5.123
360,4,56,14.245,0.000,0.1707,19.559
360,5,57,6.666,158.918,0.1703,4.176
360,6,58,7.478,99.901,0.1750,14.860
360,7,59,4.936,34.074,0.1747,9.375
360,8,60,1.589,0.000,0.1758,3.395
360,9,61,0.080,0.000,0.1777,1.318
360,10,62,0.138,0.000,0.1780,1.318
360,11,63,0.446,0.000,0.1782,1.319
360,12,64,0.346,0.000,0.1782,1.319
360,13,65,0.592,0.000,0.1785,1.319
360,14,66,0.296,0.000,0.1784,1.319
360,15,67,0.575,0.000,0.1787,1.318
361,0,53,16.115,241.181,0.1587,4.911
361,1,54,11.743,0.000,0.1763,23.281
361,2,55,14.256,207.107,0.1759,5.123
361,3,56,12.347,0.000,0.1707,19.559
361,4,57,10.990,158.918,0.1703,4.176
361,5,58,8.276,99.901,0.1750,14.860
361,6,59,14.502,34.074,0.1747,9.375
361,7,60,6.157,0.000,0.1758,3.395
361,8,61,1.333,0.000,0.1777,1.318
361,9,62,0.708,0.000,0.1780,1.318
361,10,63,0.157,0.000,0.1782,1.319
361,11,64,0.138,0.000,0.1782,1.319
361,12,65,0.584,0.000,0.1785,1.319
361,13,66,0.576,0.000,0.1784,1.319
361,14,67,0.506,0.000,0.1787,1.318
361,15,68,0.721,0.000,0.1788,1.319
362,0,54,0.789,0.000,0.1763,23.281
362,1,55,0.257,207.107,0.1759,5.123
362,2,56,1.006,0.000,0.1707,19.559
362,3,57,0.431,158.918,0.1703,4.176
362,4,58,0.488,99.901,0.1750,14.860
362,5,59,0.709,34.074,0.1747,9.375
362,6,60,1.110,0.000,0.1758,3.395
362,7,61,0.343,0.000,0.1777,1.318
362,8,62,0.823,0.000,0.1780,1.318
362,9,63,0.914,0.000,0.1782,1.319
362,10,64,0.509,0.000,0.1782,1.319
362,11,65,0.330,0.000,0.1785,1.319
362,12,66,0.613,0.000,0.1784,1.319
362,13,67,0.490,0.000,0.1787,1.318
362,14,68,0.392,0.000,0.1788,1.319
362,15,69,0.402,0.000,0.1786,1.319
363,0,55,0.077,207.107,0.1759,5.123
363,1,56,1.984,0.000,0.1707,19.559
363,2,57,0.798,158.918,0.1703,4.176
363,3,58,1.339,99.901,0.1750,14.860
363,4,59,0.868,34.074,0.1747,9.375
363,5,60,1.117,0.000,0.1758,3.395
363,6,61,0.189,0.000,0.1777,1.318
363,7,62,0.564,0.000,0.1780,1.318
363,8,63,0.404,0.000,0.1782,1.319
363,9,64,0.562,0.000,0.1782,1.319
363,10,65,0.477,0.000,0.1785,1.319
363,11,66,0.415,0.000,0.1784,1.319
363,12,67,0.327,0.000,0.1787,1.318
363,13,68,0.473,0.000,0.1788,1.319
363,14,69,0.789,0.000,0.1786,1.319
363,15,70,0.494,0.000,0.1787,1.320
364,0,56,1.174,0.000,0.1707,19.559
364,1,57,1.681,158.918,0.1703,4.176
364,2,58,1.279,99.901,0.1750,14.860
364,3,59,1.545,34.074,0.1747,9.375
364,4,60,1.426,0.000,0.1758,3.395
364,5,61,1.054,0.000,0.1777,1.318
364,6,62,1.042,0.000,0.1780,1.318
364,7,63,0.167,0.000,0.1782,1.319
364,8,64,0.571,0.000,0.1782,1.319
364,9,65,0.508,0.000,0.1785,1.319
364,10,66,0.442,0.000,0.1784,1.319
364,11,67,0.372,0.000,0.1787,1.318
364,12,68,0.598,0.000,0.1788,1.319
364,13,69,0.533,0.000,0.1786,1.319
364,14,70,0.342,0.000,0.1787,1.320
364,15,71,0.815,0.000,0.1786,1.320
365,0,57,0.879,158.918,0.1703,4.176
365,1,58,6.444,99.901,0.1750,14.860
365,2,59,2.910,34.074,0.1747,9.375
365,3,60,0.728,0.000,0.1758,3.395
365,4,61,0.402,0.000,0.1777,1.318
365,5,62,0.709,0.000,0.1780,1.318
365,6,63,0.542,0.000,0.1782,1.319
365,7,64,0.328,0.000,0.1782,1.319
365,8,65,0.568,0.000,0.1785,1.319
365,9,66,0.204,0.000,0.1784,1.319
365,10,67,0.687,0.000,0.1787,1.318
365,11,68,2.204,0.000,0.1788,1.319
365,12,69,0.336,0.000,0.1786,1.319
365,13,70,0.791,0.000,0.1787,1.320
365,14,71,0.619,0.000,0.1786,1.320
365,15,72,0.575,0.000,0.1788,1.320
366,0,58,4.204,99.901,0.1750,14.860
366,1,59,3.421,34.074,0.1747,9.375
366,2,60,0.472,0.000,0.1758,3.395
366,3,61,0.603,0.000,0.1777,1.318
366,4,62,0.540,0.000,0.1780,1.318
366,5,63,0.947,0.000,0.1782,1.319
366,6,64,0.492,0.000,0.1782,1.319
366,7,65,0.633,0.000,0.1785,1.319
366,8,66,0.911,0.000,0.1784,1.319
366,9,67,0.929,0.000,0.1787,1.318
366,10,68,1.098,0.000,0.1788,1.319
366,11,69,1.102,0.000,0.1786,1.319
366,12,70,1.047,0.000,0.1787,1.320
366,13,71,0.605,0.000,0.1786,1.320
366,14,72,0.168,0.000,0.1788,1.320
366,15,73,0.405,0.000,0.1790,1.320
367,0,59,2.503,34.074,0.1747,9.375
367,1,60,0.696,0.000,0.1758,3.395
